K: 5
Lambda: 30.0
Ts: 0.03
Simulation Time: 100.0

time      	IAT  	Ts		Rho    	Arr      	Dep     	Tw     	Tq     	w   	q   
10.9365    	0.0398 	0.0323 	0.7381 	10.8197    	10.9365    	0.0702 	0.0997 	1.412 	2.1502 	
10.9633    	0.0397 	0.0323 	0.7367 	10.8496    	10.9633    	0.0703 	0.0998 	1.4128 	2.1495 	
10.9718    	0.0396 	0.0322 	0.7341 	10.8636    	10.9718    	0.0704 	0.0998 	1.4105 	2.1446 	
11.0201    	0.0397 	0.0322 	0.7358 	10.9743    	11.0201    	0.0701 	0.0996 	1.404 	2.1398 	
11.0843    	0.0397 	0.0324 	0.7395 	11.0147    	11.0843    	0.0698 	0.0995 	1.3954 	2.135 	
11.145    	0.04 	0.0325 	0.7385 	11.0556    	11.145    	0.0697 	0.0994 	1.3958 	2.1344 	
11.1466    	0.0399 	0.0323 	0.7355 	11.0953    	11.1466    	0.0696 	0.0992 	1.3983 	2.1338 	
11.1514    	0.0397 	0.0322 	0.7326 	11.1045    	11.1514    	0.0695 	0.099 	1.3965 	2.1291 	
11.2725    	0.0398 	0.0323 	0.7359 	11.2227    	11.2725    	0.0692 	0.0988 	1.3885 	2.1244 	
11.2931    	0.0398 	0.0323 	0.735 	11.2572    	11.2931    	0.0689 	0.0986 	1.3847 	2.1198 	
11.3382    	0.0399 	0.0323 	0.7349 	11.2897    	11.3382    	0.0687 	0.0984 	1.3802 	2.1152 	
11.4856    	0.0402 	0.0327 	0.7435 	11.3301    	11.4856    	0.0684 	0.0986 	1.3793 	2.1229 	
11.5181    	0.0404 	0.0327 	0.7418 	11.3935    	11.5181    	0.0685 	0.0987 	1.3887 	2.1306 	
11.5194    	0.0403 	0.0326 	0.7389 	11.3976    	11.5194    	0.0687 	0.0988 	1.3993 	2.1382 	
11.5373    	0.0401 	0.0326 	0.7366 	11.4458    	11.5373    	0.0688 	0.0988 	1.405 	2.1417 	
11.5661    	0.04 	0.0325 	0.7347 	11.4575    	11.5661    	0.0688 	0.0988 	1.4063 	2.1411 	
11.6065    	0.0398 	0.0326 	0.7334 	11.5093    	11.6065    	0.0687 	0.0988 	1.403 	2.1365 	
11.6291    	0.0398 	0.0325 	0.745 	11.6108    	11.6291    	0.0685 	0.0985 	1.3909 	2.136 	
11.63    	0.0396 	0.0324 	0.7428 	11.6167    	11.63    	0.0683 	0.0981 	1.3926 	2.1354 	
11.8441    	0.0399 	0.0326 	0.7417 	11.8246    	11.8441    	0.068 	0.0978 	1.3892 	2.1309 	
11.883    	0.0404 	0.0326 	0.7391 	11.8661    	11.883    	0.0677 	0.0975 	1.3873 	2.1264 	
12.1266    	0.0406 	0.0327 	0.7419 	12.0525    	12.1266    	0.0674 	0.0974 	1.3919 	2.1338 	
12.1281    	0.0404 	0.0326 	0.7391 	12.0559    	12.1281    	0.0675 	0.0973 	1.402 	2.1411 	
12.1567    	0.0404 	0.0326 	0.7388 	12.0684    	12.1567    	0.0674 	0.0973 	1.4057 	2.1445 	
12.1717    	0.0403 	0.0325 	0.7373 	12.0713    	12.1717    	0.0675 	0.0973 	1.4105 	2.1478 	
12.1944    	0.0403 	0.0325 	0.7365 	12.0943    	12.1944    	0.0675 	0.0973 	1.4107 	2.1472 	
12.2132    	0.0402 	0.0324 	0.7354 	12.146    	12.2132    	0.0675 	0.0972 	1.4112 	2.1467 	
12.2546    	0.0402 	0.0325 	0.7407 	12.1888    	12.2546    	0.0673 	0.0971 	1.4053 	2.1461 	
12.3139    	0.0402 	0.0326 	0.7453 	12.2309    	12.3139    	0.0671 	0.097 	1.4079 	2.1532 	
12.4482    	0.04 	0.0325 	0.7446 	12.2776    	12.4482    	0.0674 	0.0973 	1.4156 	2.1603 	
12.4526    	0.0399 	0.0324 	0.7422 	12.2861    	12.4526    	0.0678 	0.0975 	1.425 	2.1673 	
12.4598    	0.0398 	0.0323 	0.7401 	12.3168    	12.4598    	0.0681 	0.0977 	1.4302 	2.1704 	
12.497    	0.0398 	0.0323 	0.7418 	12.3464    	12.497    	0.0682 	0.0979 	1.4316 	2.1735 	
12.5044    	0.0397 	0.0322 	0.7399 	12.3734    	12.5044    	0.0684 	0.098 	1.4366 	2.1766 	
12.5293    	0.0397 	0.0322 	0.7413 	12.3824    	12.5293    	0.0686 	0.0982 	1.4421 	2.1835 	
12.5342    	0.0395 	0.0321 	0.7393 	12.3833    	12.5342    	0.0689 	0.0984 	1.4509 	2.1902 	
12.555    	0.0396 	0.0321 	0.7378 	12.4162    	12.555    	0.0691 	0.0986 	1.4554 	2.1933 	
12.5894    	0.0395 	0.0321 	0.737 	12.43    	12.5894    	0.0693 	0.0988 	1.4592 	2.1962 	
12.7293    	0.0398 	0.0324 	0.7519 	12.4679    	12.7293    	0.0695 	0.0994 	1.451 	2.2029 	
12.7402    	0.0397 	0.0324 	0.7505 	12.4895    	12.7402    	0.0701 	0.0999 	1.459 	2.2095 	
12.7536    	0.0395 	0.0323 	0.7494 	12.5205    	12.7536    	0.0707 	0.1004 	1.463 	2.2124 	
12.7703    	0.0396 	0.0323 	0.748 	12.5213    	12.7703    	0.0713 	0.101 	1.4709 	2.2189 	
13.0427    	0.0392 	0.0321 	0.7492 	12.6157    	13.0427    	0.0722 	0.1022 	1.4762 	2.2254 	
13.0632    	0.0391 	0.0321 	0.7472 	12.6825    	13.0632    	0.0732 	0.1032 	1.4846 	2.2318 	
13.0753    	0.039 	0.032 	0.7449 	12.7253    	13.0753    	0.0742 	0.1041 	1.4897 	2.2346 	
13.0868    	0.0389 	0.0319 	0.7426 	12.7546    	13.0868    	0.075 	0.1049 	1.4911 	2.2338 	
13.1381    	0.039 	0.032 	0.7426 	12.7595    	13.1381    	0.076 	0.1059 	1.4867 	2.2293 	
13.1558    	0.0389 	0.032 	0.7409 	12.7603    	13.1558    	0.077 	0.1069 	1.484 	2.225 	
13.224    	0.039 	0.0321 	0.7432 	13.1597    	13.224    	0.0768 	0.1067 	1.4774 	2.2206 	
13.2387    	0.0389 	0.032 	0.7464 	13.1897    	13.2387    	0.0766 	0.1065 	1.4698 	2.2163 	
13.2648    	0.0389 	0.032 	0.7488 	13.2362    	13.2648    	0.0763 	0.1063 	1.4666 	2.2155 	
13.2653    	0.0387 	0.0319 	0.7463 	13.245    	13.2653    	0.0761 	0.106 	1.4684 	2.2147 	
13.323    	0.0389 	0.032 	0.7463 	13.2532    	13.323    	0.0759 	0.1058 	1.4641 	2.2105 	
13.4086    	0.0391 	0.0321 	0.7478 	13.2715    	13.4086    	0.0758 	0.1059 	1.4619 	2.2097 	
13.4156    	0.039 	0.0321 	0.7455 	13.3492    	13.4156    	0.0758 	0.1058 	1.4635 	2.209 	
13.4176    	0.0389 	0.032 	0.743 	13.3916    	13.4176    	0.0756 	0.1055 	1.4618 	2.2048 	
13.4762    	0.0388 	0.0319 	0.7421 	13.4648    	13.4762    	0.0753 	0.1052 	1.4585 	2.2006 	
13.5025    	0.0388 	0.0319 	0.7443 	13.4656    	13.5025    	0.0751 	0.105 	1.4591 	2.2034 	
13.5484    	0.0388 	0.0319 	0.7461 	13.4886    	13.5484    	0.0749 	0.1048 	1.46 	2.2061 	
13.5495    	0.0387 	0.0318 	0.7437 	13.4898    	13.5495    	0.0748 	0.1047 	1.4651 	2.2089 	
13.5801    	0.0387 	0.0318 	0.7433 	13.4982    	13.5801    	0.0748 	0.1046 	1.4648 	2.2081 	
13.5828    	0.0386 	0.0318 	0.741 	13.5173    	13.5828    	0.0747 	0.1044 	1.4664 	2.2074 	
13.6231    	0.0387 	0.0318 	0.7404 	13.5533    	13.6231    	0.0746 	0.1043 	1.4629 	2.2033 	
13.6372    	0.0386 	0.0317 	0.7386 	13.6014    	13.6372    	0.0744 	0.1041 	1.4606 	2.1993 	
13.7144    	0.0386 	0.0318 	0.7418 	13.6707    	13.7144    	0.0741 	0.1039 	1.4568 	2.1986 	
13.7203    	0.0385 	0.0317 	0.7401 	13.7056    	13.7203    	0.0739 	0.1036 	1.4578 	2.1979 	
13.7304    	0.0384 	0.0316 	0.7389 	13.7058    	13.7304    	0.0737 	0.1033 	1.455 	2.1939 	
13.9114    	0.0388 	0.032 	0.7375 	13.7766    	13.9114    	0.0739 	0.1034 	1.4624 	2.2 	
14.1764    	0.039 	0.0323 	0.7403 	13.9558    	14.1764    	0.0742 	0.1038 	1.4623 	2.2026 	
14.3858    	0.0394 	0.0327 	0.7657 	14.0358    	14.3858    	0.0747 	0.1046 	1.4362 	2.2019 	
14.4059    	0.0393 	0.0327 	0.767 	14.1004    	14.4059    	0.0754 	0.1053 	1.4342 	2.2013 	
14.4391    	0.0396 	0.0327 	0.7654 	14.1106    	14.4391    	0.0762 	0.106 	1.4384 	2.2039 	
14.4773    	0.0395 	0.0327 	0.764 	14.1458    	14.4773    	0.0769 	0.1068 	1.4425 	2.2065 	
14.5206    	0.0394 	0.0327 	0.7627 	14.1803    	14.5206    	0.0776 	0.1075 	1.4431 	2.2058 	
14.6274    	0.0399 	0.0329 	0.7623 	14.2066    	14.6274    	0.0784 	0.1086 	1.4494 	2.2117 	
14.6455    	0.0398 	0.0329 	0.7601 	14.2362    	14.6455    	0.0794 	0.1095 	1.4573 	2.2175 	
14.6707    	0.0397 	0.0329 	0.7582 	14.3772    	14.6707    	0.08 	0.1101 	1.4618 	2.22 	
14.7616    	0.0396 	0.033 	0.7574 	14.3891    	14.7616    	0.0806 	0.111 	1.4618 	2.2193 	
14.819    	0.0396 	0.0331 	0.7586 	14.4063    	14.819    	0.0815 	0.1119 	1.4568 	2.2154 	
14.8304    	0.0395 	0.033 	0.7625 	14.4361    	14.8304    	0.0825 	0.1129 	1.4489 	2.2115 	
14.8503    	0.0394 	0.033 	0.7634 	14.5524    	14.8503    	0.0831 	0.1134 	1.4442 	2.2076 	
14.8749    	0.0394 	0.033 	0.7648 	14.603    	14.8749    	0.0836 	0.1139 	1.4421 	2.207 	
14.9435    	0.0396 	0.0331 	0.7649 	14.6032    	14.9435    	0.0842 	0.1147 	1.4477 	2.2126 	
14.9534    	0.0395 	0.033 	0.7628 	14.6071    	14.9534    	0.085 	0.1154 	1.4554 	2.2183 	
15.0586    	0.0397 	0.0332 	0.7653 	14.7762    	15.0586    	0.0853 	0.1159 	1.4586 	2.2239 	
15.063    	0.0396 	0.0331 	0.7631 	14.8283    	15.063    	0.0858 	0.1163 	1.4664 	2.2295 	
15.1006    	0.0395 	0.0331 	0.7692 	14.834    	15.1006    	0.0862 	0.1168 	1.4658 	2.2351 	
15.1753    	0.0396 	0.0332 	0.7702 	14.853    	15.1753    	0.0867 	0.1174 	1.4703 	2.2406 	
15.1834    	0.0395 	0.0332 	0.7701 	14.8645    	15.1834    	0.0874 	0.118 	1.4759 	2.2461 	
15.192    	0.0394 	0.0331 	0.7706 	14.885    	15.192    	0.0881 	0.1186 	1.4808 	2.2515 	
15.3308    	0.0396 	0.0333 	0.7724 	15.0944    	15.3308    	0.0883 	0.119 	1.4751 	2.2476 	
15.3695    	0.0399 	0.0333 	0.7709 	15.0973    	15.3695    	0.0887 	0.1195 	1.479 	2.25 	
15.4063    	0.0398 	0.0333 	0.7693 	15.1111    	15.4063    	0.0892 	0.12 	1.4829 	2.2523 	
15.4333    	0.0397 	0.0333 	0.7676 	15.1799    	15.4333    	0.0897 	0.1204 	1.4839 	2.2515 	
15.5465    	0.0398 	0.0335 	0.7702 	15.191    	15.5465    	0.0901 	0.1211 	1.4774 	2.2477 	
15.5762    	0.0397 	0.0335 	0.7691 	15.2002    	15.5762    	0.0909 	0.1219 	1.4747 	2.2439 	
15.5999    	0.0397 	0.0335 	0.7684 	15.5799    	15.5999    	0.0906 	0.1216 	1.4716 	2.2401 	
15.6373    	0.0397 	0.0334 	0.7675 	15.6166    	15.6373    	0.0903 	0.1213 	1.4718 	2.2393 	
15.6402    	0.0396 	0.0334 	0.7654 	15.6193    	15.6402    	0.0901 	0.121 	1.4732 	2.2386 	
15.6598    	0.0395 	0.0333 	0.7645 	15.6237    	15.6598    	0.0899 	0.1207 	1.4704 	2.2349 	
15.7721    	0.0397 	0.0335 	0.7646 	15.6674    	15.7721    	0.0896 	0.1207 	1.4665 	2.2312 	
15.7854    	0.0396 	0.0335 	0.7627 	15.6677    	15.7854    	0.0897 	0.1207 	1.4648 	2.2275 	
15.8286    	0.0396 	0.0335 	0.7627 	15.7955    	15.8286    	0.0894 	0.1204 	1.4611 	2.2238 	
15.8776    	0.0397 	0.0335 	0.7626 	15.8377    	15.8776    	0.0891 	0.1202 	1.4575 	2.2202 	
15.8862    	0.0396 	0.0334 	0.7608 	15.8405    	15.8862    	0.089 	0.12 	1.4557 	2.2166 	
15.9384    	0.0396 	0.0334 	0.7613 	15.8948    	15.9384    	0.0887 	0.1197 	1.4516 	2.213 	
15.9655    	0.0397 	0.0334 	0.7602 	15.9418    	15.9655    	0.0885 	0.1194 	1.4521 	2.2123 	
16.0149    	0.0396 	0.0334 	0.7603 	15.9423    	16.0149    	0.0883 	0.1193 	1.4514 	2.2117 	
16.05    	0.0396 	0.0335 	0.7719 	15.9531    	16.05    	0.0882 	0.1192 	1.4391 	2.2111 	
16.1606    	0.0398 	0.0336 	0.7723 	16.016    	16.1606    	0.088 	0.1193 	1.4411 	2.2134 	
16.1855    	0.0397 	0.0336 	0.7706 	16.0483    	16.1855    	0.0881 	0.1194 	1.445 	2.2157 	
16.1894    	0.0396 	0.0335 	0.7685 	16.0557    	16.1894    	0.0882 	0.1194 	1.4465 	2.2151 	
16.2203    	0.0396 	0.0335 	0.7703 	16.0752    	16.2203    	0.0883 	0.1195 	1.4441 	2.2144 	
16.2223    	0.0395 	0.0335 	0.7683 	16.1976    	16.2223    	0.0881 	0.1192 	1.4454 	2.2138 	
16.2305    	0.0394 	0.0334 	0.7672 	16.213    	16.2305    	0.0879 	0.1189 	1.4431 	2.2103 	
16.2406    	0.0394 	0.0333 	0.7663 	16.2351    	16.2406    	0.0876 	0.1186 	1.4405 	2.2068 	
16.2736    	0.0394 	0.0333 	0.7795 	16.2469    	16.2736    	0.0874 	0.1183 	1.4238 	2.2034 	
16.2871    	0.0393 	0.0333 	0.7784 	16.2725    	16.2871    	0.0871 	0.118 	1.4215 	2.2 	
16.3013    	0.0392 	0.0332 	0.7773 	16.2775    	16.3013    	0.0869 	0.1178 	1.4192 	2.1965 	
16.3354    	0.0393 	0.0332 	0.7764 	16.3128    	16.3354    	0.0867 	0.1175 	1.4195 	2.196 	
16.3574    	0.0392 	0.0332 	0.7755 	16.3166    	16.3574    	0.0865 	0.1173 	1.4198 	2.1954 	
16.3709    	0.0391 	0.0331 	0.7741 	16.3337    	16.3709    	0.0863 	0.117 	1.4179 	2.192 	
16.3977    	0.0392 	0.0331 	0.7726 	16.382    	16.3977    	0.0861 	0.1168 	1.416 	2.1887 	
16.4973    	0.0393 	0.0331 	0.7733 	16.4444    	16.4973    	0.0858 	0.1166 	1.4148 	2.1882 	
16.5095    	0.0392 	0.0331 	0.7718 	16.4676    	16.5095    	0.0857 	0.1164 	1.4158 	2.1876 	
16.5245    	0.0392 	0.033 	0.7705 	16.4965    	16.5245    	0.0855 	0.1161 	1.4138 	2.1843 	
16.615    	0.0393 	0.0331 	0.7708 	16.5485    	16.615    	0.0852 	0.116 	1.4102 	2.181 	
16.6555    	0.0392 	0.0331 	0.7842 	16.5707    	16.6555    	0.0851 	0.1159 	1.3962 	2.1805 	
16.7796    	0.0394 	0.0333 	0.7857 	16.6579    	16.7796    	0.0851 	0.1159 	1.397 	2.1828 	
16.8035    	0.0393 	0.0332 	0.7853 	16.6745    	16.8035    	0.0851 	0.1159 	1.3997 	2.185 	
16.8282    	0.0393 	0.0332 	0.7847 	16.7004    	16.8282    	0.0852 	0.116 	1.3998 	2.1845 	
16.8284    	0.0392 	0.0331 	0.7826 	16.7102    	16.8284    	0.0853 	0.116 	1.4014 	2.184 	
16.8962    	0.0395 	0.0332 	0.7821 	16.7782    	16.8962    	0.0852 	0.116 	1.4069 	2.189 	
17.0079    	0.0394 	0.0334 	0.8005 	16.8157    	17.0079    	0.0852 	0.1162 	1.3934 	2.1939 	
17.0118    	0.0395 	0.0333 	0.7985 	16.8586    	17.0118    	0.0853 	0.1163 	1.4003 	2.1989 	
17.0124    	0.0394 	0.0333 	0.7963 	16.868    	17.0124    	0.0855 	0.1164 	1.4074 	2.2038 	
17.0128    	0.0393 	0.0332 	0.7942 	16.8755    	17.0128    	0.0856 	0.1164 	1.4117 	2.2059 	
17.05    	0.0392 	0.0332 	0.7935 	16.8823    	17.05    	0.0857 	0.1166 	1.4118 	2.2054 	
17.1751    	0.0394 	0.0334 	0.8028 	16.9967    	17.1751    	0.0857 	0.1167 	1.4047 	2.2075 	
17.2845    	0.0393 	0.0334 	0.8025 	17.1563    	17.2845    	0.0857 	0.1168 	1.4044 	2.2069 	
17.2916    	0.0392 	0.0334 	0.8011 	17.186    	17.2916    	0.0858 	0.1167 	1.4052 	2.2064 	
17.3463    	0.0394 	0.0334 	0.8006 	17.2113    	17.3463    	0.0857 	0.1168 	1.4026 	2.2032 	
17.4046    	0.0394 	0.0335 	0.8025 	17.215    	17.4046    	0.0859 	0.117 	1.3974 	2.2 	
17.411    	0.0393 	0.0334 	0.8008 	17.231    	17.411    	0.0861 	0.1172 	1.3959 	2.1968 	
17.444    	0.0395 	0.0334 	0.799 	17.4261    	17.444    	0.0859 	0.1169 	1.3945 	2.1936 	
17.5644    	0.0394 	0.0333 	0.7979 	17.5599    	17.5644    	0.0856 	0.1166 	1.3925 	2.1904 	
17.6087    	0.0395 	0.0333 	0.7973 	17.5718    	17.6087    	0.0854 	0.1164 	1.3953 	2.1926 	
17.8434    	0.0398 	0.0336 	0.7957 	17.8289    	17.8434    	0.0852 	0.1161 	1.3937 	2.1894 	
18.0678    	0.04 	0.0338 	0.7968 	17.913    	18.0678    	0.0852 	0.1162 	1.3973 	2.1942 	
18.0869    	0.0399 	0.0337 	0.7985 	17.9174    	18.0869    	0.0854 	0.1164 	1.4004 	2.1989 	
18.0989    	0.0398 	0.0337 	0.7988 	17.9676    	18.0989    	0.0855 	0.1164 	1.4048 	2.2036 	
18.1351    	0.0399 	0.0337 	0.7991 	17.9708    	18.1351    	0.0856 	0.1165 	1.4091 	2.2083 	
18.1658    	0.0398 	0.0337 	0.7991 	17.9744    	18.1658    	0.0858 	0.1167 	1.4138 	2.2129 	
18.192    	0.0398 	0.0337 	0.7981 	17.9785    	18.192    	0.086 	0.117 	1.4168 	2.215 	
18.3241    	0.0399 	0.0338 	0.7994 	18.0856    	18.3241    	0.0863 	0.1173 	1.4201 	2.2196 	
18.4702    	0.04 	0.0338 	0.7976 	18.2372    	18.4702    	0.0867 	0.1176 	1.4265 	2.2242 	
18.4867    	0.0399 	0.0338 	0.796 	18.2626    	18.4867    	0.087 	0.1178 	1.4327 	2.2287 	
18.5051    	0.0399 	0.0338 	0.7944 	18.2991    	18.5051    	0.0872 	0.1181 	1.4363 	2.2307 	
18.611    	0.04 	0.0339 	0.7956 	18.3363    	18.611    	0.0874 	0.1185 	1.4345 	2.2301 	
18.6313    	0.0399 	0.0339 	0.7942 	18.3432    	18.6313    	0.0879 	0.1189 	1.4353 	2.2295 	
18.6711    	0.0399 	0.0339 	0.7936 	18.377    	18.6711    	0.0883 	0.1193 	1.4353 	2.229 	
18.7537    	0.04 	0.034 	0.8065 	18.3785    	18.7537    	0.0888 	0.12 	1.4269 	2.2335 	
19.0029    	0.0402 	0.0342 	0.8084 	18.7184    	19.0029    	0.0892 	0.1204 	1.4295 	2.2379 	
19.0213    	0.0401 	0.0342 	0.8079 	18.7349    	19.0213    	0.0897 	0.1208 	1.4344 	2.2424 	
19.0705    	0.0402 	0.0342 	0.8072 	18.7531    	19.0705    	0.0901 	0.1213 	1.4396 	2.2468 	
19.2996    	0.0405 	0.0346 	0.8074 	18.8176    	19.2996    	0.0909 	0.1222 	1.4363 	2.2437 	
19.3022    	0.0404 	0.0345 	0.8054 	18.9294    	19.3022    	0.0916 	0.1229 	1.4351 	2.2406 	
19.3698    	0.0404 	0.0345 	0.8053 	19.3434    	19.3698    	0.0914 	0.1226 	1.4321 	2.2375 	
19.3755    	0.0403 	0.0344 	0.8037 	19.3583    	19.3755    	0.0912 	0.1224 	1.4307 	2.2344 	
19.4083    	0.0403 	0.0344 	0.8047 	19.394    	19.4083    	0.091 	0.1221 	1.4266 	2.2313 	
19.4088    	0.0402 	0.0343 	0.8028 	19.4017    	19.4088    	0.0908 	0.1218 	1.4254 	2.2282 	
19.4526    	0.0403 	0.0343 	0.8042 	19.4135    	19.4526    	0.0906 	0.1216 	1.4259 	2.2301 	
19.4732    	0.0402 	0.0343 	0.804 	19.4286    	19.4732    	0.0904 	0.1214 	1.428 	2.232 	
19.513    	0.0402 	0.0343 	0.8045 	19.4398    	19.513    	0.0903 	0.1213 	1.427 	2.2315 	
19.827    	0.0404 	0.0346 	0.8346 	19.5518    	19.827    	0.0904 	0.1217 	1.4012 	2.2358 	
19.8364    	0.0404 	0.0345 	0.8331 	19.5612    	19.8364    	0.0908 	0.122 	1.407 	2.2401 	
19.8482    	0.0403 	0.0345 	0.8317 	19.5643    	19.8482    	0.0912 	0.1224 	1.4127 	2.2444 	
19.8505    	0.0403 	0.0344 	0.8298 	19.5823    	19.8505    	0.0917 	0.1228 	1.4165 	2.2463 	
19.8567    	0.0402 	0.0344 	0.8281 	19.5856    	19.8567    	0.0921 	0.1232 	1.4175 	2.2457 	
19.8837    	0.0403 	0.0344 	0.8269 	19.7307    	19.8837    	0.0922 	0.1232 	1.4157 	2.2427 	
19.9528    	0.0402 	0.0344 	0.827 	19.7368    	19.9528    	0.0923 	0.1235 	1.4126 	2.2397 	
19.9887    	0.0402 	0.0344 	0.8265 	19.9541    	19.9887    	0.0921 	0.1232 	1.4101 	2.2367 	
20.023    	0.0402 	0.0344 	0.8251 	20.0086    	20.023    	0.0918 	0.123 	1.4085 	2.2337 	
20.071    	0.0402 	0.0343 	0.8236 	20.0652    	20.071    	0.0916 	0.1227 	1.4071 	2.2307 	
20.1763    	0.0404 	0.0344 	0.823 	20.0992    	20.1763    	0.0914 	0.1226 	1.4047 	2.2278 	
20.2353    	0.0404 	0.0344 	0.8212 	20.231    	20.2353    	0.0912 	0.1223 	1.4036 	2.2248 	
20.3577    	0.0405 	0.0344 	0.8242 	20.2836    	20.3577    	0.091 	0.1222 	1.4 	2.2243 	
20.359    	0.0404 	0.0344 	0.8223 	20.3032    	20.359    	0.0909 	0.122 	1.4014 	2.2238 	
20.3597    	0.0403 	0.0343 	0.8204 	20.3248    	20.3597    	0.0907 	0.1218 	1.4004 	2.2209 	
20.4262    	0.0405 	0.0344 	0.8206 	20.3605    	20.4262    	0.0905 	0.1217 	1.3997 	2.2203 	
20.431    	0.0404 	0.0343 	0.8188 	20.3821    	20.431    	0.0904 	0.1215 	1.4009 	2.2198 	
20.4487    	0.0403 	0.0343 	0.8175 	20.3939    	20.4487    	0.0903 	0.1214 	1.3994 	2.2169 	
20.4777    	0.0403 	0.0342 	0.8166 	20.4666    	20.4777    	0.0901 	0.1211 	1.3974 	2.2141 	
20.5023    	0.0402 	0.0342 	0.8184 	20.4922    	20.5023    	0.0899 	0.1208 	1.3927 	2.2112 	
20.5336    	0.0402 	0.0342 	0.8187 	20.4982    	20.5336    	0.0897 	0.1206 	1.392 	2.2107 	
20.5378    	0.0401 	0.0341 	0.817 	20.5044    	20.5378    	0.0895 	0.1204 	1.3931 	2.2102 	
20.5513    	0.0401 	0.0341 	0.8167 	20.5097    	20.5513    	0.0894 	0.1203 	1.393 	2.2097 	
20.6055    	0.0401 	0.0341 	0.8247 	20.5436    	20.6055    	0.0892 	0.1201 	1.3868 	2.2116 	
20.632    	0.0401 	0.0341 	0.8246 	20.5486    	20.632    	0.0891 	0.12 	1.3888 	2.2134 	
20.6569    	0.0401 	0.0341 	0.8241 	20.5689    	20.6569    	0.0891 	0.12 	1.3911 	2.2152 	
20.7005    	0.0401 	0.0341 	0.831 	20.5952    	20.7005    	0.089 	0.1199 	1.3883 	2.2193 	
20.7708    	0.0401 	0.0341 	0.8307 	20.6821    	20.7708    	0.0889 	0.1198 	1.3904 	2.2211 	
20.9492    	0.0403 	0.0343 	0.8309 	20.9188    	20.9492    	0.0887 	0.1196 	1.3897 	2.2206 	
20.9502    	0.0402 	0.0342 	0.829 	20.9331    	20.9502    	0.0885 	0.1194 	1.3911 	2.2201 	
20.9969    	0.0402 	0.0343 	0.8315 	20.9408    	20.9969    	0.0884 	0.1193 	1.3881 	2.2196 	
20.9985    	0.0401 	0.0342 	0.8297 	20.9744    	20.9985    	0.0882 	0.119 	1.3894 	2.2191 	
21.0207    	0.0401 	0.0342 	0.8291 	20.9905    	21.0207    	0.088 	0.1188 	1.3872 	2.2164 	
21.0375    	0.04 	0.0341 	0.8282 	21.015    	21.0375    	0.0878 	0.1186 	1.3853 	2.2136 	
21.0603    	0.04 	0.0341 	0.8278 	21.0538    	21.0603    	0.0876 	0.1184 	1.3829 	2.2108 	
21.0928    	0.0401 	0.0341 	0.8268 	21.0638    	21.0928    	0.0874 	0.1182 	1.3812 	2.2081 	
21.1789    	0.0401 	0.0342 	0.8313 	21.0743    	21.1789    	0.0873 	0.1181 	1.374 	2.2054 	
21.1958    	0.04 	0.0342 	0.8324 	21.1523    	21.1958    	0.0872 	0.118 	1.3702 	2.2027 	
21.2502    	0.0403 	0.0342 	0.8311 	21.1827    	21.2502    	0.087 	0.1179 	1.3688 	2.2 	
21.2512    	0.0402 	0.0341 	0.8293 	21.1959    	21.2512    	0.0869 	0.1177 	1.3679 	2.1973 	
21.4178    	0.0403 	0.0341 	0.8287 	21.3851    	21.4178    	0.0867 	0.1175 	1.3703 	2.1991 	
21.4221    	0.0402 	0.0341 	0.827 	21.3874    	21.4221    	0.0866 	0.1173 	1.3738 	2.2008 	
21.4482    	0.0401 	0.0341 	0.8261 	21.3876    	21.4482    	0.0865 	0.1172 	1.3742 	2.2004 	
21.4626    	0.0401 	0.034 	0.8271 	21.3986    	21.4626    	0.0864 	0.1171 	1.3706 	2.1977 	
21.4743    	0.0401 	0.034 	0.8256 	21.4575    	21.4743    	0.0862 	0.1169 	1.3717 	2.1973 	
21.5271    	0.0401 	0.034 	0.8252 	21.4691    	21.5271    	0.086 	0.1167 	1.3716 	2.1969 	
21.5442    	0.04 	0.034 	0.8239 	21.4733    	21.5442    	0.086 	0.1166 	1.3703 	2.1942 	
21.5552    	0.04 	0.0339 	0.8227 	21.5514    	21.5552    	0.0858 	0.1164 	1.3688 	2.1916 	
21.5884    	0.04 	0.0339 	0.822 	21.5644    	21.5884    	0.0856 	0.1162 	1.3669 	2.189 	
21.6123    	0.04 	0.0338 	0.8202 	21.6121    	21.6123    	0.0854 	0.1159 	1.3661 	2.1864 	
21.6842    	0.04 	0.0338 	0.8185 	21.6823    	21.6842    	0.0852 	0.1157 	1.3652 	2.1838 	
21.7575    	0.0401 	0.0338 	0.8178 	21.7323    	21.7575    	0.085 	0.1155 	1.3634 	2.1812 	
21.8259    	0.0401 	0.0338 	0.8175 	21.7852    	21.8259    	0.0848 	0.1153 	1.361 	2.1786 	
21.8416    	0.0401 	0.0337 	0.8163 	21.8145    	21.8416    	0.0847 	0.1151 	1.3597 	2.176 	
21.8807    	0.0401 	0.0337 	0.8149 	21.8723    	21.8807    	0.0845 	0.1149 	1.3585 	2.1735 	
22.0926    	0.0404 	0.034 	0.8157 	21.9187    	22.0926    	0.0843 	0.115 	1.3552 	2.1709 	
22.1436    	0.0404 	0.034 	0.8202 	21.9577    	22.1436    	0.0844 	0.1152 	1.3546 	2.1749 	
