0.0297	0.0145	13.058	13.3163	0.2582	0.2437	25	24	26
0.0297	0.0061	13.0593	13.3224	0.263	0.2569	26	25	25
0.0038	0.0164	13.0812	13.3389	0.2576	0.2411	25	24	27
0.0065	0.0063	13.0857	13.3453	0.2595	0.2531	25	25	27
0.0035	0.0108	13.0894	13.3562	0.2667	0.2558	26	25	28
0.0134	0.0108	13.1125	13.367	0.2544	0.2436	25	24	29
0.0134	0.0026	13.1367	13.3697	0.2329	0.2302	23	23	28
0.0134	0.0033	13.1587	13.373	0.2143	0.2109	21	21	27
0.0052	0.0021	13.1588	13.3752	0.2164	0.2142	21	21	27
0.0052	0.0016	13.1609	13.3768	0.2159	0.2143	21	21	26
0.013	0.0156	13.1938	13.3925	0.1987	0.183	19	18	26
0.0108	0.0263	13.1953	13.4189	0.2236	0.1972	22	19	27
0.0137	0.0325	13.2091	13.4514	0.2423	0.2097	24	20	32
0.0024	0.0199	13.21	13.4714	0.2613	0.2414	26	24	35
0.0053	0.0028	13.2227	13.4743	0.2515	0.2486	25	24	35
0.0053	0.0015	13.2264	13.4758	0.2494	0.2478	24	24	34
0.0139	0.0041	13.2315	13.4799	0.2484	0.2442	24	24	34
0.0139	0.0093	13.2335	13.4893	0.2557	0.2463	25	24	33
0.0041	0.0036	13.2371	13.4929	0.2558	0.2522	25	25	33
0.0251	0.0142	13.241	13.5072	0.2661	0.2518	26	25	33
0.0119	0.0135	13.2609	13.5208	0.2599	0.2463	25	24	33
0.0119	0.0059	13.2695	13.5268	0.2572	0.2512	25	25	32
0.0119	5.0E-4	13.2853	13.5273	0.242	0.2414	24	24	31
0.0017	0.0065	13.2908	13.5338	0.243	0.2365	24	23	31
0.0143	0.0039	13.2915	13.5378	0.2462	0.2422	24	24	31
0.0182	0.0278	13.2939	13.5657	0.2718	0.2439	27	24	36
0.0182	0.0047	13.3237	13.5704	0.2467	0.242	24	24	35
0.0176	0.0070	13.3315	13.5775	0.2459	0.2389	24	23	35
0.0176	0.0059	13.3382	13.5834	0.2452	0.2392	24	23	34
0.0176	0.0044	13.342	13.5879	0.2458	0.2414	24	24	33
0.0333	0.0049	13.3485	13.5928	0.2442	0.2393	24	23	33
0.0333	0.0055	13.354	13.5983	0.2442	0.2387	24	23	32
0.0333	0.0088	13.3575	13.6071	0.2495	0.2407	24	24	31
0.0333	0.0137	13.3616	13.6209	0.2592	0.2455	25	24	30
0.0333	0.0	13.375	13.621	0.2459	0.2458	24	24	29
0.0324	0.0214	13.3803	13.6424	0.262	0.2406	26	24	29
0.0324	0.0029	13.3933	13.6454	0.252	0.249	25	24	28
0.0324	0.0017	13.41	13.6471	0.2371	0.2353	23	23	27
0.0233	0.0143	13.4208	13.6615	0.2406	0.2263	24	22	27
0.0233	0.0047	13.4209	13.6663	0.2453	0.2406	24	24	26
0.0149	0.0285	13.4228	13.6948	0.272	0.2434	27	24	27
0.0149	0.0029	13.4326	13.6977	0.265	0.2621	26	26	26
0.0097	0.0112	13.4433	13.7089	0.2656	0.2543	26	25	28
0.0157	0.0038	13.451	13.7128	0.2618	0.2579	26	25	28
0.0157	0.0013	13.4648	13.7142	0.2493	0.248	24	24	27
0.0157	0.0056	13.4662	13.7198	0.2536	0.248	25	24	26
0.0252	0.0082	13.4693	13.728	0.2587	0.2505	25	25	26
0.0252	0.0024	13.4693	13.7305	0.2612	0.2587	26	25	25
0.0252	0.0166	13.4718	13.7472	0.2753	0.2587	27	25	24
0.0064	0.0146	13.4771	13.7618	0.2846	0.27	28	27	25
0.0147	0.0046	13.491	13.7664	0.2753	0.2707	27	27	25
0.0147	0.0101	13.4952	13.7766	0.2813	0.2712	28	27	24
0.0033	0.0082	13.5204	13.7848	0.2644	0.2561	26	25	25
0.0098	0.0042	13.5324	13.7891	0.2566	0.2524	25	25	25
0.0042	0.0089	13.5341	13.798	0.2638	0.2549	26	25	25
0.0042	0.0021	13.5485	13.8001	0.2516	0.2495	25	24	24
0.0045	0.0037	13.5501	13.8039	0.2537	0.25	25	25	25
0.0134	0.0387	13.5529	13.8426	0.2896	0.2509	28	25	26
0.0231	0.0137	13.5537	13.8564	0.3026	0.2888	30	28	26
0.0231	0.0109	13.5542	13.8673	0.313	0.3021	31	30	25
0.0137	0.0123	13.5564	13.8797	0.3232	0.3108	32	31	25
0.0276	0.014	13.5747	13.8937	0.319	0.3049	31	30	26
0.0276	8.0E-4	13.5923	13.8945	0.3022	0.3014	30	30	25
0.0276	0.0117	13.6256	13.9063	0.2807	0.2689	28	26	24
0.0276	0.0082	13.6581	13.9146	0.2564	0.2482	25	24	23
0.0401	0.015	13.6814	13.9296	0.2482	0.2331	24	23	24
0.0401	0.0146	13.683	13.9442	0.2612	0.2466	26	24	23
0.0103	0.0314	13.6979	13.9757	0.2778	0.2463	27	24	25
0.0103	0.0074	13.7003	13.9832	0.2829	0.2754	28	27	24
0.0052	0.0041	13.702	13.9873	0.2852	0.2811	28	28	24
0.0131	0.027	13.7117	14.0144	0.3026	0.2755	30	27	27
0.0131	0.0073	13.7275	14.0218	0.2942	0.2868	29	28	26
0.0131	3.0E-4	13.7528	14.0222	0.2693	0.2689	26	26	25
0.0193	0.0109	13.7575	14.0331	0.2756	0.2646	27	26	26
0.0193	0.0010	13.7639	14.0342	0.2702	0.2691	27	26	25
0.0077	0.017	13.7787	14.0512	0.2725	0.2554	27	25	25
0.0077	4.0E-4	13.7834	14.0517	0.2683	0.2678	26	26	24
0.0077	0.0018	13.7867	14.0535	0.2667	0.2649	26	26	23
0.0152	0.0087	13.7966	14.0623	0.2656	0.2568	26	25	23
0.0152	0.0010	13.8008	14.0633	0.2624	0.2614	26	26	22
0.0047	0.0098	13.8012	14.0732	0.2719	0.2621	27	26	22
0.0047	2.0E-4	13.8058	14.0734	0.2676	0.2674	26	26	21
0.0061	0.0017	13.8355	14.0752	0.2397	0.2379	23	23	21
8.0E-4	0.0067	13.8489	14.082	0.233	0.2263	23	22	21
0.0181	0.0116	13.8721	14.0936	0.2215	0.2099	22	20	21
0.0181	0.0018	13.8859	14.0954	0.2095	0.2077	20	20	20
0.0128	0.0247	13.8877	14.1201	0.2324	0.2076	23	20	21
0.0128	0.0062	13.9154	14.1264	0.2109	0.2047	21	20	20
0.0115	0.0023	13.9185	14.1287	0.2102	0.2078	21	20	20
0.0034	0.0134	13.9587	14.1422	0.1835	0.17	18	17	20
0.0034	6.0E-4	13.9665	14.1429	0.1763	0.1757	17	17	19
0.0097	3.0E-4	13.9739	14.1432	0.1692	0.1689	16	16	19
0.0097	0.0019	13.9843	14.1452	0.1609	0.1589	16	15	18
0.0097	0.0020	13.9895	14.1472	0.1577	0.1556	15	15	17
0.0097	0.0020	14.0035	14.1493	0.1457	0.1436	14	14	16
0.0092	0.0136	14.0088	14.1629	0.1541	0.1404	15	14	17
0.0463	0.0128	14.0119	14.1758	0.1638	0.151	16	15	20
0.0463	0.0135	14.0251	14.1894	0.1643	0.1507	16	15	19
0.0463	0.0238	14.028	14.2132	0.1852	0.1613	18	16	18
0.0123	0.0158	14.0473	14.2291	0.1817	0.1658	18	16	20
0.0197	0.0178	14.0551	14.247	0.1918	0.174	19	17	21
0.0197	0.0064	14.0704	14.2534	0.183	0.1765	18	17	20
0.0197	0.0017	14.0751	14.2552	0.1801	0.1783	18	17	19
0.0197	2.0E-4	14.0813	14.2555	0.1742	0.1739	17	17	18
0.0197	0.0023	14.0821	14.2578	0.1756	0.1733	17	17	17
0.0197	9.0E-4	14.1002	14.2587	0.1584	0.1575	15	15	16
0.0197	4.0E-4	14.1154	14.2591	0.1437	0.1432	14	14	15
0.0033	0.0038	14.1282	14.263	0.1347	0.1308	13	13	15
0.0020	0.0125	14.1397	14.2755	0.1357	0.1232	13	12	20
0.0049	0.0049	14.1432	14.2805	0.1372	0.1322	13	13	20
0.0035	0.0049	14.1529	14.2855	0.1325	0.1275	13	12	21
0.0159	0.0051	14.1543	14.2906	0.1363	0.1312	13	13	23
0.0060	0.0152	14.1635	14.3058	0.1423	0.1271	14	12	23
0.0060	2.0E-4	14.1659	14.3061	0.1401	0.1399	14	13	22
0.0021	0.0029	14.1679	14.309	0.141	0.1381	14	13	22
0.0118	0.0145	14.1747	14.3235	0.1487	0.1342	14	13	23
0.0026	0.0019	14.221	14.3254	0.1043	0.1024	10	10	23
0.0225	0.0058	14.2235	14.3313	0.1078	0.1019	10	10	23
0.0225	6.0E-4	14.2272	14.3319	0.1047	0.1041	10	10	22
0.0225	0.0119	14.2395	14.3439	0.1043	0.0923	10	9	21
0.0093	0.0303	14.2399	14.3742	0.1342	0.1039	13	10	22
0.0203	0.0059	14.2597	14.3801	0.1203	0.1144	12	11	22
0.0203	0.0075	14.2631	14.3877	0.1246	0.117	12	11	21
0.0203	0.0028	14.2642	14.3905	0.1263	0.1234	12	12	20
0.0066	0.0144	14.2723	14.405	0.1326	0.1181	13	11	21
0.0066	0.0041	14.2726	14.4091	0.1364	0.1323	13	13	20
0.0157	0.0364	14.2729	14.4456	0.1726	0.1362	17	13	24
0.0105	0.0279	14.2735	14.4735	0.1999	0.172	19	17	27
0.0116	0.012	14.2756	14.4855	0.2099	0.1978	20	19	27
0.0116	2.0E-4	14.2806	14.4858	0.2052	0.2049	20	20	26
0.0062	0.0128	14.282	14.4986	0.2166	0.2037	21	20	29
0.0085	0.0188	14.2855	14.5174	0.2319	0.213	23	21	31
0.0066	0.0085	14.2862	14.5259	0.2396	0.2311	23	23	31
0.0105	0.0277	14.2867	14.5537	0.267	0.2392	26	23	33
0.0166	0.0057	14.3026	14.5594	0.2567	0.251	25	25	33
0.0166	0.0050	14.3087	14.5645	0.2557	0.2507	25	25	32
0.0295	0.0099	14.3108	14.5745	0.2636	0.2536	26	25	32
0.0295	0.0109	14.3128	14.5854	0.2726	0.2617	27	26	31
0.0295	0.0073	14.3246	14.5928	0.2681	0.2608	26	26	30
0.0295	0.0044	14.3272	14.5972	0.2699	0.2655	26	26	29
0.0104	0.0065	14.3498	14.6037	0.2539	0.2474	25	24	29
0.0104	3.0E-4	14.3674	14.6041	0.2366	0.2362	23	23	28
0.0203	0.01	14.3768	14.6141	0.2372	0.2272	23	22	29
0.0203	0.0038	14.3971	14.6179	0.2207	0.2169	22	21	28
0.0198	0.0227	14.4026	14.6407	0.238	0.2153	23	21	28
0.0198	0.0090	14.4093	14.6497	0.2404	0.2314	24	23	27
0.0198	0.0033	14.4197	14.6531	0.2333	0.23	23	23	26
0.0077	0.0028	14.4284	14.6559	0.2275	0.2246	22	22	27
0.0227	0.0147	14.4358	14.6707	0.2348	0.22	23	22	28
0.0227	0.0017	14.4381	14.6725	0.2343	0.2326	23	23	27
0.0227	0.0043	14.4538	14.6768	0.2229	0.2186	22	21	26
0.0227	0.0086	14.4548	14.6854	0.2305	0.2219	23	22	25
0.02	0.0404	14.4677	14.7258	0.258	0.2176	25	21	28
0.02	0.0080	14.4691	14.7338	0.2647	0.2566	26	25	27
0.02	0.0038	14.4797	14.7377	0.258	0.2541	25	25	26
0.0021	0.0221	14.4913	14.7598	0.2685	0.2464	26	24	29
0.0125	0.0038	14.493	14.7637	0.2706	0.2668	27	26	29
0.0125	0.0019	14.4941	14.7656	0.2715	0.2696	27	26	28
0.0125	0.0056	14.4944	14.7713	0.2768	0.2712	27	27	27
0.0125	0.0022	14.5007	14.7735	0.2728	0.2705	27	27	26
0.0092	0.0036	14.5049	14.7772	0.2723	0.2686	27	26	26
0.0092	0.0039	14.5128	14.7812	0.2683	0.2643	26	26	25
0.0301	0.0045	14.5214	14.7857	0.2643	0.2597	26	25	25
0.0301	0.0079	14.528	14.7937	0.2656	0.2576	26	25	24
0.0301	0.0017	14.5323	14.7954	0.2631	0.2614	26	26	23
0.0301	0.0056	14.5438	14.8011	0.2573	0.2516	25	25	22
0.0052	0.0129	14.5543	14.814	0.2597	0.2468	25	24	22
0.0126	0.0055	14.5709	14.8195	0.2485	0.243	24	24	22
0.0126	0.0041	14.6005	14.8237	0.2232	0.219	22	21	21
0.0126	0.0017	14.611	14.8255	0.2144	0.2127	21	21	20
0.0243	0.0243	14.6136	14.8498	0.2361	0.2118	23	21	21
0.0243	0.0096	14.634	14.8595	0.2254	0.2157	22	21	20
0.0059	0.0115	14.6539	14.871	0.2171	0.2056	21	20	22
0.0252	0.0075	14.654	14.8785	0.2244	0.2169	22	21	22
0.0079	0.0286	14.6618	14.9072	0.2454	0.2167	24	21	22
0.0055	0.0053	14.6671	14.9125	0.2454	0.2401	24	24	22
0.0055	0.0018	14.6898	14.9143	0.2245	0.2226	22	22	21
0.0077	0.0050	14.6998	14.9194	0.2196	0.2145	21	21	21
0.0049	0.0067	14.7161	14.9262	0.21	0.2032	21	20	21
0.0021	0.0043	14.7224	14.9305	0.2081	0.2038	20	20	22
0.0249	0.0079	14.7424	14.9384	0.196	0.1881	19	18	23
0.0249	0.0054	14.755	14.9439	0.1889	0.1834	18	18	22
0.0249	0.0052	14.7555	14.9492	0.1936	0.1883	19	18	21
0.0249	0.0020	14.7593	14.9513	0.1919	0.1899	19	18	20
0.0249	0.0057	14.7614	14.957	0.1955	0.1898	19	18	19
0.0196	0.0354	14.774	14.9924	0.2183	0.1829	21	18	23
0.0196	0.0076	14.7833	15.0	0.2166	0.209	21	20	22
0.0211	0.0088	14.8134	15.0088	0.1953	0.1865	19	18	23
0.0211	0.0184	14.8187	15.0273	0.2085	0.1901	20	19	22
0.053	0.0359	14.8314	15.0632	0.2318	0.1958	23	19	29
0.053	0.0092	14.8373	15.0725	0.2351	0.2259	23	22	28
0.053	0.0039	14.8616	15.0764	0.2147	0.2108	21	21	27
0.053	0.0208	14.8629	15.0972	0.2343	0.2135	23	21	26
0.053	8.0E-4	14.8699	15.098	0.2281	0.2273	22	22	25
0.053	4.0E-4	14.8758	15.0985	0.2226	0.2221	22	22	24
0.053	0.0038	14.9011	15.1024	0.2012	0.1973	20	19	23
0.053	0.0046	14.9091	15.1071	0.1979	0.1933	19	19	22
0.0092	0.0026	14.9147	15.1097	0.195	0.1924	19	19	22
0.0092	0.0020	14.9224	15.1118	0.1894	0.1873	18	18	21
0.0098	0.0151	14.9274	15.1269	0.1995	0.1844	19	18	21
0.0133	0.0073	14.9293	15.1343	0.2049	0.1976	20	19	21
0.0133	0.0070	14.9314	15.1414	0.2099	0.2028	20	20	20
0.0574	0.0017	14.9322	15.1432	0.2109	0.2091	21	20	20
0.0574	0.0096	14.9572	15.1528	0.1956	0.1859	19	18	19
0.0574	0.0011	14.9709	15.154	0.1831	0.1819	18	18	18
0.0574	0.0037	14.9744	15.1578	0.1833	0.1795	18	17	17
0.0574	0.0175	14.9758	15.1753	0.1995	0.182	19	18	16
0.0574	0.0062	14.9841	15.1815	0.1974	0.1912	19	19	15
0.0574	0.0032	15.0037	15.1848	0.181	0.1778	18	17	14
0.0218	0.0273	15.0079	15.2122	0.2042	0.1768	20	17	16
0.0218	0.0021	15.029	15.2143	0.1852	0.1831	18	18	15
0.0218	0.0045	15.0326	15.2188	0.1862	0.1817	18	18	14
0.0218	0.0013	15.0404	15.2201	0.1796	0.1783	17	17	13
0.0218	1.0E-4	15.0415	15.2203	0.1787	0.1786	17	17	12
0.0218	0.0047	15.0434	15.2251	0.1817	0.1769	18	17	11
0.0132	0.0176	15.049	15.2427	0.1937	0.176	19	17	12
0.0119	0.0181	15.0513	15.2609	0.2096	0.1914	20	19	14
0.031	0.029	15.0562	15.29	0.2338	0.2047	23	20	14
0.031	6.0E-4	15.1092	15.2906	0.1813	0.1807	18	18	13
0.031	9.0E-4	15.1185	15.2915	0.173	0.1721	17	17	12
0.031	0.0033	15.1284	15.2948	0.1664	0.1631	16	16	11
0.0014	0.0017	15.1417	15.2966	0.1548	0.153	15	15	12
0.0127	0.0025	15.1992	15.2991	0.0998	0.0973	9	9	12
0.0127	0.0099	15.2001	15.309	0.1088	0.0989	10	9	11
0.0112	0.0057	15.2066	15.3147	0.108	0.1023	10	10	11
0.0112	0.0021	15.2285	15.3169	0.0883	0.0861	8	8	10
0.0112	0.0053	15.2308	15.3222	0.0913	0.086	9	8	10
0.0112	0.0026	15.2441	15.3248	0.0807	0.0781	8	7	9
0.0128	0.0347	15.2446	15.3596	0.1149	0.0802	11	8	12
0.0128	0.0010	15.252	15.3606	0.1086	0.1075	10	10	11
0.0148	0.0085	15.264	15.3692	0.1052	0.0966	10	9	11
0.0148	0.0040	15.2951	15.3733	0.0782	0.0741	7	7	10
0.0148	6.0E-4	15.2955	15.3739	0.0784	0.0778	7	7	9
0.0062	0.0031	15.2969	15.3771	0.0802	0.077	8	7	10
0.0115	0.0182	15.3097	15.3953	0.0856	0.0674	8	6	13
0.0079	0.0086	15.3209	15.404	0.083	0.0744	8	7	13
0.0079	0.0043	15.3321	15.4083	0.0762	0.0718	7	7	12
0.0079	6.0E-4	15.3342	15.4089	0.0747	0.0741	7	7	11
0.0094	0.0055	15.3379	15.4145	0.0765	0.0709	7	7	11
0.0094	0.0020	15.3482	15.4165	0.0683	0.0663	6	6	10
0.0094	0.0013	15.361	15.4179	0.0568	0.0554	5	5	9
0.0094	4.0E-4	15.3759	15.4183	0.0424	0.0419	4	4	8
0.0024	0.0162	15.3767	15.4345	0.0577	0.0415	5	4	13
0.0405	0.0175	15.383	15.452	0.069	0.0515	6	5	13
0.0405	0.0032	15.3858	15.4552	0.0694	0.0662	6	6	12
0.0405	0.0070	15.388	15.4623	0.0742	0.0672	7	6	11
0.0043	0.0316	15.3898	15.4939	0.1041	0.0724	10	7	13
0.0301	0.0086	15.4013	15.5026	0.1012	0.0926	10	9	13
0.0301	0.0013	15.4093	15.5039	0.0946	0.0933	9	9	12
0.0301	1.0E-4	15.4187	15.504	0.0853	0.0851	8	8	11
0.0039	0.0233	15.4221	15.5274	0.1052	0.0819	10	8	11
0.0228	0.012	15.4233	15.5394	0.1161	0.1041	11	10	11
0.0228	0.0065	15.4266	15.546	0.1194	0.1128	11	11	10
0.0228	0.0036	15.4286	15.5496	0.1209	0.1173	12	11	9
0.0228	0.0013	15.4335	15.551	0.1174	0.116	11	11	8
0.0187	0.0137	15.436	15.5647	0.1287	0.1149	12	11	10
0.0187	0.0036	15.4765	15.5683	0.0917	0.0881	9	8	9
0.0187	0.0013	15.4834	15.5697	0.0862	0.0849	8	8	8
0.0187	0.0103	15.491	15.58	0.089	0.0786	8	7	7
0.0017	0.0125	15.4953	15.5926	0.0972	0.0846	9	8	8
0.021	0.0047	15.5254	15.5973	0.0718	0.0671	7	6	8
0.0363	0.0185	15.5294	15.6159	0.0864	0.0678	8	6	9
0.0363	0.0022	15.5523	15.6181	0.0657	0.0635	6	6	8
0.0363	0.0022	15.5642	15.6203	0.0561	0.0539	5	5	7
0.0363	0.0080	15.5644	15.6284	0.0639	0.0558	6	5	6
0.0363	4.0E-4	15.5832	15.6288	0.0456	0.0452	4	4	5
0.0363	0.0044	15.5916	15.6332	0.0416	0.0372	4	3	4
0.0363	0.014	15.5933	15.6473	0.0539	0.0398	5	3	3
0.0363	0.0016	15.6144	15.6489	0.0345	0.0328	3	3	2
0.0136	0.0099	15.6147	15.6588	0.0441	0.0342	4	3	3
0.0258	0.0080	15.6511	15.6669	0.0157	0.0077	1	0	3
0.0258	0.0133	15.6519	15.6803	0.0283	0.0149	2	1	2
0.0258	0.0055	15.6656	15.6858	0.0202	0.0146	2	1	1
0.0093	0.0043	15.6915	15.6959	0.0043	0.0	0	0	1
0.0156	0.0029	15.7008	15.7038	0.0029	0.0	0	0	1
0.0035	0.0	15.7165	15.7165	0.0	0.0	0	0	1
0.0248	0.0074	15.7201	15.7275	0.0074	0.0	0	0	1
0.028	0.0014	15.7449	15.7463	0.0014	0.0	0	0	1
0.0275	0.0197	15.773	15.7927	0.0197	0.0	1	0	4
0.0275	0.0015	15.7765	15.7943	0.0178	0.0162	1	1	3
0.0275	0.0032	15.7871	15.7976	0.0105	0.0072	1	0	2
0.0275	0.0047	15.7897	15.8024	0.0126	0.0078	1	0	1
0.0094	0.0040	15.8173	15.8213	0.0040	0.0	0	0	2
0.0094	0.0070	15.8211	15.8284	0.0073	2.0E-4	0	0	1
0.0247	0.0070	15.8305	15.8376	0.0070	0.0	0	0	3
0.0247	0.0021	15.8314	15.8398	0.0083	0.0061	0	0	2
0.0165	0.0167	15.8317	15.8566	0.0248	0.0080	2	0	2
0.0073	0.0424	15.8564	15.899	0.0425	1.0E-4	4	0	6
0.0076	0.0057	15.873	15.9048	0.0318	0.026	3	2	6
0.0076	0.0011	15.8843	15.9059	0.0215	0.0204	2	2	5
0.0155	0.0167	15.886	15.9226	0.0366	0.0199	3	1	6
0.0046	0.0124	15.8943	15.935	0.0406	0.0282	4	2	6
0.0257	0.0222	15.8955	15.9573	0.0617	0.0394	6	3	8
0.0257	0.0157	15.9029	15.973	0.07	0.0543	7	5	7
0.0073	0.0116	15.9106	15.9847	0.074	0.0624	7	6	8
0.0149	0.0215	15.9161	16.0062	0.0901	0.0685	9	6	9
0.0149	0.0010	15.9316	16.0073	0.0756	0.0745	7	7	8
0.0149	0.0041	15.9363	16.0115	0.0752	0.071	7	7	7
0.0048	0.0043	15.939	16.0159	0.0768	0.0724	7	7	7
0.0127	0.0071	15.9527	16.023	0.0702	0.0631	7	6	8
0.0127	0.0057	15.9785	16.0287	0.0502	0.0444	5	4	7
0.0184	0.0028	15.9839	16.0316	0.0476	0.0448	4	4	7
0.0184	0.0075	15.9913	16.0391	0.0478	0.0403	4	4	6
0.0067	0.014	15.9968	16.0531	0.0563	0.0423	5	4	6
0.015	0.0135	16.0117	16.0667	0.055	0.0414	5	4	8
0.015	0.0018	16.0166	16.0686	0.0519	0.0501	5	5	7
0.0131	0.0087	16.018	16.0773	0.0592	0.0505	5	5	7
0.0131	0.0064	16.0307	16.0837	0.053	0.0465	5	4	6
0.0131	0.0044	16.0492	16.0882	0.0389	0.0345	3	3	5
0.011	0.0082	16.056	16.0965	0.0404	0.0322	4	3	5
0.011	0.0031	16.0604	16.0996	0.0392	0.036	3	3	4
0.0079	0.0178	16.0613	16.1175	0.0562	0.0383	5	3	6
0.0055	0.0096	16.0763	16.1272	0.0508	0.0411	5	4	9
0.0055	0.0024	16.0895	16.1296	0.04	0.0376	4	3	8
0.0025	0.027	16.1006	16.1567	0.056	0.029	5	2	13
0.0184	0.0669	16.1052	16.2236	0.1183	0.0514	11	5	22
0.0184	0.0036	16.1155	16.2272	0.1117	0.1081	11	10	21
0.0184	6.0E-4	16.1234	16.2279	0.1044	0.1038	10	10	20
0.0184	0.0010	16.1239	16.2289	0.1049	0.1039	10	10	19
0.0184	0.0014	16.1264	16.2304	0.104	0.1025	10	10	18
0.0184	7.0E-4	16.1265	16.2311	0.1046	0.1039	10	10	17
0.0184	0.0018	16.132	16.2329	0.1008	0.099	10	9	16
0.0184	0.0011	16.1377	16.2341	0.0963	0.0951	9	9	15
0.0108	0.0343	16.1449	16.2684	0.1234	0.0891	12	8	17
0.0104	0.0066	16.15	16.275	0.1249	0.1183	12	11	17
0.0104	0.0020	16.1508	16.277	0.1262	0.1242	12	12	16
0.011	0.0145	16.1543	16.2916	0.1372	0.1226	13	12	17
8.0E-4	0.0022	16.1569	16.2938	0.1369	0.1347	13	13	17
0.0174	0.0153	16.161	16.3092	0.1481	0.1328	14	13	19
0.0174	0.0089	16.1633	16.3181	0.1548	0.1458	15	14	18
0.0174	1.0E-4	16.1813	16.3182	0.1369	0.1368	13	13	17
0.0080	0.0098	16.1947	16.328	0.1333	0.1235	13	12	17
0.0294	0.0221	16.1949	16.3502	0.1553	0.1331	15	13	18
0.0294	0.0122	16.2018	16.3625	0.1606	0.1484	16	14	17
0.0098	0.0071	16.2067	16.3696	0.1628	0.1557	16	15	17
0.0098	1.0E-4	16.2069	16.3698	0.1628	0.1627	16	16	16
0.0179	0.011	16.2235	16.3808	0.1572	0.1462	15	14	16
0.0165	0.0346	16.242	16.4155	0.1734	0.1388	17	13	19
0.0165	2.0E-4	16.2546	16.4158	0.1611	0.1608	16	16	18
0.011	0.014	16.2598	16.4298	0.1699	0.1559	16	15	19
0.0291	0.0147	16.2707	16.4446	0.1738	0.159	17	15	19
0.0291	0.0062	16.2812	16.4509	0.1696	0.1633	16	16	18
0.0291	0.0092	16.2821	16.4601	0.178	0.1687	17	16	17
0.0172	0.0085	16.2931	16.4687	0.1755	0.167	17	16	17
0.0172	0.0026	16.2939	16.4714	0.1774	0.1747	17	17	16
0.0172	0.0022	16.3001	16.4736	0.1735	0.1713	17	17	15
0.0172	0.0018	16.3036	16.4754	0.1717	0.1699	17	16	14
0.0040	0.0209	16.3211	16.4963	0.1752	0.1543	17	15	15
0.0286	0.0102	16.3292	16.5066	0.1774	0.1671	17	16	15
0.0286	0.0078	16.3334	16.5145	0.1811	0.1732	18	17	14
0.0286	0.0011	16.3628	16.5157	0.1528	0.1516	15	15	13
0.0286	0.0068	16.3726	16.5225	0.1498	0.143	14	14	12
0.0126	0.0108	16.3906	16.5334	0.1427	0.1319	14	13	12
0.0126	0.0024	16.3937	16.5359	0.1421	0.1396	14	13	11
0.0419	0.0166	16.395	16.5525	0.1575	0.1409	15	14	13
0.0419	6.0E-4	16.4083	16.5531	0.1448	0.1441	14	14	12
0.0419	0.0021	16.4249	16.5553	0.1303	0.1282	13	12	11
0.0419	0.0011	16.4269	16.5564	0.1294	0.1283	12	12	10
0.0419	0.0141	16.438	16.5705	0.1325	0.1184	13	11	9
0.0092	0.0214	16.4671	16.592	0.1248	0.1034	12	10	10
0.0178	0.0347	16.4844	16.6267	0.1422	0.1075	14	10	11
0.0178	0.0071	16.4954	16.6339	0.1384	0.1312	13	13	10
0.0247	0.0348	16.4995	16.6687	0.1691	0.1343	16	13	17
0.0221	0.0151	16.5281	16.6839	0.1557	0.1405	15	14	18
0.0221	0.0044	16.5407	16.6883	0.1476	0.1431	14	14	17
0.0028	0.0068	16.5416	16.6952	0.1535	0.1467	15	14	18
0.0187	0.0057	16.5416	16.7009	0.1593	0.1535	15	15	20
0.0187	0.0116	16.5836	16.7126	0.129	0.1173	12	11	19
0.0187	0.0011	16.586	16.7138	0.1277	0.1266	12	12	18
0.0125	0.0149	16.5952	16.7287	0.1334	0.1185	13	11	20
0.0125	0.0057	16.6191	16.7344	0.1153	0.1095	11	10	19
0.0256	0.0269	16.637	16.7614	0.1244	0.0974	12	9	19
0.0061	0.0027	16.6373	16.7642	0.1268	0.124	12	12	19
0.0061	0.0017	16.6378	16.7659	0.128	0.1263	12	12	18
0.0121	0.0117	16.6421	16.7777	0.1355	0.1237	13	12	19
0.0079	0.0071	16.6422	16.7848	0.1425	0.1354	14	13	19
0.033	0.0154	16.6431	16.8002	0.157	0.1416	15	14	19
0.033	0.0017	16.6435	16.802	0.1584	0.1566	15	15	18
0.033	0.0144	16.6447	16.8165	0.1718	0.1573	17	15	17
0.0312	0.0214	16.6694	16.838	0.1685	0.147	16	14	17
0.0312	0.0040	16.6705	16.8421	0.1715	0.1674	17	16	16
0.0312	0.0056	16.6927	16.8477	0.155	0.1493	15	14	15
0.0312	7.0E-4	16.693	16.8485	0.1555	0.1547	15	15	14
0.0312	0.0036	16.6958	16.8521	0.1563	0.1526	15	15	13
0.0094	0.0061	16.6968	16.8583	0.1615	0.1553	16	15	14
0.0175	0.0211	16.7004	16.8794	0.179	0.1578	17	15	15
0.0147	0.0172	16.7192	16.8967	0.1774	0.1602	17	16	15
0.0092	0.0175	16.7206	16.9142	0.1936	0.1761	19	17	15
0.0139	8.0E-4	16.7244	16.9151	0.1906	0.1898	19	18	15
0.0139	0.0048	16.7369	16.92	0.183	0.1781	18	17	14
0.0109	0.0165	16.7625	16.9365	0.1739	0.1574	17	15	14
3.0E-4	0.0059	16.7686	16.9424	0.1737	0.1678	17	16	16
