Lambda: 5.0
Ts: 0.15
Simulation Time: 1000.0

t    	Arr   	Dep   	Tw     	Tq     	w   	q   	n 
347.3423 	346.5615 	347.3423 	0.7437 	0.7807 	3.7186 	3.9038 	5
347.4018 	346.6933 	347.4018 	0.6489 	0.7084 	3.2447 	3.5422 	4
347.7736 	346.7929 	347.7736 	0.6088 	0.9806 	3.0442 	4.9032 	3
347.9221 	346.8412 	347.9221 	0.9323 	1.0808 	4.6617 	5.404 	2
348.7323 	347.0132 	348.7323 	0.9088 	1.7191 	4.5443 	8.5955 	5
348.9023 	348.1387 	348.9023 	0.5935 	0.7635 	2.9677 	3.8179 	4
348.9151 	348.3521 	348.9151 	0.5502 	0.563 	2.7511 	2.815 	3
349.0096 	348.4827 	349.0096 	0.4323 	0.5268 	2.1619 	2.6342 	2
349.2314 	348.5445 	349.2314 	0.465 	0.6868 	2.3253 	3.4342 	2
349.2479 	349.0503 	349.2479 	0.181 	0.1975 	0.9051 	0.9875 	1
349.7626 	349.3383 	349.7626 	0.0 	0.4242 	0.0 	2.1213 	2
349.9118 	349.4314 	349.9118 	0.3312 	0.4804 	1.656 	2.402 	1
350.56 	350.0607 	350.56 	0.0 	0.4992 	0.0 	2.4964 	4
351.0959 	350.0649 	351.0959 	0.4951 	1.031 	2.4756 	5.1553 	4
351.116 	350.1997 	351.116 	0.8962 	0.9162 	4.4811 	4.5814 	3
351.4561 	350.5358 	351.4561 	0.5801 	0.9202 	2.9009 	4.6013 	4
351.6166 	350.8686 	351.6166 	0.5874 	0.748 	2.9371 	3.74 	6
351.6225 	351.3694 	351.6225 	0.2472 	0.2531 	1.2363 	1.2657 	5
351.6693 	351.3771 	351.6693 	0.2454 	0.2922 	1.2271 	1.4612 	4
351.6721 	351.4743 	351.6721 	0.195 	0.1978 	0.975 	0.9891 	3
351.6971 	351.4902 	351.6971 	0.1819 	0.2069 	0.9098 	1.0345 	2
351.7443 	351.608 	351.7443 	0.089 	0.1362 	0.4451 	0.6812 	1
352.5832 	351.9294 	352.5832 	0.0 	0.6537 	0.0 	3.2688 	3
352.6674 	352.1131 	352.6674 	0.47 	0.5542 	2.3503 	2.7712 	2
352.7418 	352.4625 	352.7418 	0.2049 	0.2792 	1.0245 	1.3964 	1
353.3606 	353.2628 	353.3606 	0.0 	0.0977 	0.0 	0.4889 	2
353.4721 	353.3029 	353.4721 	0.0577 	0.1692 	0.2886 	0.8462 	3
353.5153 	353.4269 	353.5153 	0.0451 	0.0883 	0.2258 	0.4416 	2
353.76 	353.4406 	353.76 	0.0746 	0.3193 	0.3734 	1.5968 	2
354.0665 	353.6089 	354.0665 	0.151 	0.4575 	0.7552 	2.2877 	3
354.0932 	353.7684 	354.0932 	0.2981 	0.3248 	1.4905 	1.6242 	2
354.186 	353.832 	354.186 	0.2612 	0.354 	1.3061 	1.7703 	1
354.4647 	354.4355 	354.4647 	0.0 	0.0291 	0.0 	0.1458 	2
354.6718 	354.4637 	354.6718 	0.0010 	0.2081 	0.0051 	1.0407 	3
354.8562 	354.5766 	354.8562 	0.0951 	0.2795 	0.4759 	1.3977 	2
354.9315 	354.633 	354.9315 	0.2232 	0.2985 	1.1161 	1.4928 	1
355.001 	354.9557 	355.001 	0.0 	0.0452 	0.0 	0.2263 	2
355.1037 	354.9765 	355.1037 	0.0245 	0.1271 	0.1225 	0.6359 	1
355.2466 	355.2138 	355.2466 	0.0 	0.0327 	0.0 	0.1638 	2
355.2878 	355.2394 	355.2878 	0.0071 	0.0483 	0.0357 	0.2418 	1
355.4004 	355.3018 	355.4004 	0.0 	0.0986 	0.0 	0.4931 	1
355.7933 	355.4071 	355.7933 	0.0 	0.3861 	0.0 	1.9308 	3
355.8605 	355.5163 	355.8605 	0.2769 	0.3441 	1.3847 	1.7207 	2
355.937 	355.6734 	355.937 	0.1871 	0.2635 	0.9356 	1.3179 	1
356.6386 	356.1628 	356.6386 	0.0 	0.4758 	0.0 	2.379 	4
356.7782 	356.2895 	356.7782 	0.349 	0.4886 	1.7454 	2.4433 	3
357.079 	356.293 	357.079 	0.4851 	0.786 	2.4257 	3.93 	4
357.092 	356.595 	357.092 	0.484 	0.497 	2.4204 	2.4852 	3
357.1725 	356.9355 	357.1725 	0.1565 	0.237 	0.7827 	1.1851 	2
357.209 	356.9533 	357.209 	0.2192 	0.2557 	1.0962 	1.2785 	1
357.4612 	357.3532 	357.4612 	0.0 	0.108 	0.0 	0.54 	2
357.512 	357.3795 	357.512 	0.0816 	0.1324 	0.4084 	0.6623 	1
357.6197 	357.595 	357.6197 	0.0 	0.0246 	0.0 	0.1234 	1
358.0132 	357.8559 	358.0132 	0.0 	0.1573 	0.0 	0.7866 	1
358.1481 	358.1476 	358.1481 	0.0 	4.0E-4 	0.0 	0.0023 	1
358.6079 	358.5044 	358.6079 	0.0 	0.1035 	0.0 	0.5178 	1
358.7072 	358.6332 	358.7072 	0.0 	0.0739 	0.0 	0.3698 	2
358.7216 	358.6992 	358.7216 	0.0079 	0.0223 	0.0397 	0.1116 	1
359.1939 	359.1012 	359.1939 	0.0 	0.0926 	0.0 	0.4631 	1
359.5208 	359.4436 	359.5208 	0.0 	0.0772 	0.0 	0.3862 	1
359.584 	359.5261 	359.584 	0.0 	0.0579 	0.0 	0.2896 	1
359.6289 	359.5943 	359.6289 	0.0 	0.0345 	0.0 	0.1728 	1
359.9793 	359.9787 	359.9793 	0.0 	5.0E-4 	0.0 	0.0026 	1
360.0501 	360.0392 	360.0501 	0.0 	0.0108 	0.0 	0.0542 	1
360.5403 	360.0635 	360.5403 	0.0 	0.4767 	0.0 	2.3838 	5
360.5551 	360.1021 	360.5551 	0.4381 	0.4529 	2.1909 	2.2648 	4
360.6102 	360.1462 	360.6102 	0.4089 	0.464 	2.0446 	2.3203 	3
360.6651 	360.2653 	360.6651 	0.3449 	0.3997 	1.7246 	1.9989 	2
361.21 	360.4089 	361.21 	0.2562 	0.8011 	1.281 	4.0055 	4
361.3413 	360.7988 	361.3413 	0.4111 	0.5425 	2.0559 	2.7125 	3
362.1319 	360.9586 	362.1319 	0.3827 	1.1732 	1.9137 	5.8664 	6
362.2921 	361.0882 	362.2921 	1.0436 	1.2038 	5.2183 	6.0192 	5
362.3519 	361.4481 	362.3519 	0.8439 	0.9038 	4.2199 	4.5191 	4
362.3912 	361.8191 	362.3912 	0.5328 	0.5721 	2.6641 	2.8606 	3
362.4536 	361.8258 	362.4536 	0.5654 	0.6277 	2.8271 	3.1389 	2
362.9758 	361.9481 	362.9758 	0.5054 	1.0277 	2.5274 	5.1385 	2
363.2075 	362.9106 	363.2075 	0.0651 	0.2969 	0.3258 	1.4846 	4
363.3093 	363.1425 	363.3093 	0.0649 	0.1667 	0.3249 	0.8335 	3
363.405 	363.1532 	363.405 	0.156 	0.2517 	0.78 	1.2589 	2
363.4922 	363.1729 	363.4922 	0.2321 	0.3192 	1.1605 	1.5963 	1
363.8464 	363.7975 	363.8464 	0.0 	0.0488 	0.0 	0.2442 	2
363.8608 	363.8023 	363.8608 	0.044 	0.0585 	0.2203 	0.2928 	1
364.3984 	364.3279 	364.3984 	0.0 	0.0705 	0.0 	0.3525 	1
364.6387 	364.4966 	364.6387 	0.0 	0.1421 	0.0 	0.7105 	1
364.8803 	364.8229 	364.8803 	0.0 	0.0573 	0.0 	0.2867 	2
365.2552 	364.8528 	365.2552 	0.0274 	0.4023 	0.1371 	2.0118 	2
365.3718 	365.2076 	365.3718 	0.0476 	0.1641 	0.2382 	0.8209 	1
365.5541 	365.4864 	365.5541 	0.0 	0.0676 	0.0 	0.3381 	1
365.9817 	365.8309 	365.9817 	0.0 	0.1507 	0.0 	0.7539 	2
366.0164 	365.9226 	366.0164 	0.059 	0.0938 	0.2954 	0.469 	1
366.0853 	366.0448 	366.0853 	0.0 	0.0404 	0.0 	0.2021 	1
367.1385 	366.8296 	367.1385 	0.0 	0.3088 	0.0 	1.5443 	4
367.5382 	366.9111 	367.5382 	0.2274 	0.6271 	1.1373 	3.1356 	8
367.5679 	367.075 	367.5679 	0.4631 	0.4928 	2.3159 	2.4643 	7
367.6049 	367.0811 	367.6049 	0.4867 	0.5238 	2.4336 	2.619 	6
367.6215 	367.2136 	367.6215 	0.3913 	0.4079 	1.9568 	2.0396 	6
367.8059 	367.2887 	367.8059 	0.3327 	0.5171 	1.6639 	2.5857 	6
367.9426 	367.4599 	367.9426 	0.3459 	0.4827 	1.7298 	2.4135 	6
368.1184 	367.5015 	368.1184 	0.441 	0.6168 	2.2052 	3.0844 	5
368.3718 	367.5295 	368.3718 	0.5889 	0.8423 	2.9445 	4.2116 	7
368.5704 	367.605 	368.5704 	0.7668 	0.9654 	3.8344 	4.8274 	9
368.746 	367.7394 	368.746 	0.831 	1.0066 	4.1552 	5.0331 	9
368.8919 	367.9045 	368.8919 	0.8414 	0.9873 	4.2074 	4.9368 	10
368.94 	368.1265 	368.94 	0.7654 	0.8134 	3.827 	4.0672 	10
368.9689 	368.3413 	368.9689 	0.5986 	0.6275 	2.9933 	3.1378 	9
368.9742 	368.345 	368.9742 	0.6238 	0.6292 	3.1193 	3.146 	8
369.0122 	368.4058 	369.0122 	0.5684 	0.6064 	2.8421 	3.0324 	7
369.0932 	368.458 	369.0932 	0.5541 	0.6352 	2.7709 	3.176 	6
369.1238 	368.5096 	369.1238 	0.5836 	0.6141 	2.918 	3.0708 	5
369.3478 	368.7203 	369.3478 	0.4035 	0.6274 	2.0175 	3.1373 	6
370.038 	368.7519 	370.038 	0.5958 	1.286 	2.9793 	6.4304 	10
370.4781 	368.7809 	370.4781 	1.2571 	1.6971 	6.2856 	8.4858 	10
370.5603 	368.9021 	370.5603 	1.5759 	1.6581 	7.8798 	8.2909 	9
371.0484 	369.3303 	371.0484 	1.2299 	1.718 	6.1497 	8.5902 	10
371.0526 	369.347 	371.0526 	1.7013 	1.7055 	8.5066 	8.5277 	9
371.1315 	369.4262 	371.1315 	1.6263 	1.7053 	8.1319 	8.5266 	9
371.2044 	369.5976 	371.2044 	1.5339 	1.6068 	7.6695 	8.034 	8
371.3571 	369.6118 	371.3571 	1.5925 	1.7452 	7.9629 	8.7261 	9
371.7117 	369.7517 	371.7117 	1.6053 	1.96 	8.0266 	9.8 	10
371.7145 	369.9425 	371.7145 	1.7691 	1.7719 	8.8459 	8.8596 	9
371.8427 	370.3508 	371.8427 	1.3636 	1.4918 	6.8182 	7.4591 	8
371.8877 	370.5608 	371.8877 	1.2818 	1.3268 	6.4092 	6.6343 	8
371.9952 	370.5964 	371.9952 	1.2912 	1.3987 	6.4564 	6.9938 	7
372.2072 	371.09 	372.2072 	0.9051 	1.1172 	4.5256 	5.586 	8
372.5826 	371.2351 	372.5826 	0.9721 	1.3474 	4.8605 	6.7371 	9
372.5934 	371.351 	372.5934 	1.2315 	1.2424 	6.1577 	6.212 	8
372.8015 	371.378 	372.8015 	1.2154 	1.4235 	6.0772 	7.1176 	7
372.9313 	371.5775 	372.9313 	1.2239 	1.3537 	6.1199 	6.7688 	7
372.9514 	371.8593 	372.9514 	1.0719 	1.092 	5.3599 	5.4604 	6
373.1669 	372.1038 	373.1669 	0.8475 	1.0631 	4.2378 	5.3155 	6
373.48 	372.1887 	373.48 	0.9781 	1.2912 	4.8908 	6.4561 	7
373.7301 	372.3286 	373.7301 	1.1513 	1.4015 	5.7569 	7.0076 	8
373.779 	372.565 	373.779 	1.165 	1.2139 	5.8253 	6.0698 	7
373.8105 	372.8073 	373.8105 	0.9717 	1.0032 	4.8585 	5.0161 	6
373.8235 	373.1231 	373.8235 	0.6874 	0.7004 	3.4371 	3.5021 	5
373.8365 	373.2639 	373.8365 	0.5596 	0.5725 	2.7981 	2.8628 	4
373.8756 	373.3482 	373.8756 	0.4882 	0.5273 	2.4413 	2.6367 	3
373.9449 	373.5668 	373.9449 	0.3087 	0.378 	1.5439 	1.8903 	2
373.9719 	373.6723 	373.9719 	0.2725 	0.2996 	1.3629 	1.498 	2
373.9759 	373.9542 	373.9759 	0.0176 	0.0216 	0.0881 	0.1084 	1
374.1029 	374.0458 	374.1029 	0.0 	0.0571 	0.0 	0.2855 	2
374.2077 	374.1023 	374.2077 	6.0E-4 	0.1054 	0.0032 	0.5272 	2
374.3594 	374.1191 	374.3594 	0.0885 	0.2402 	0.4429 	1.2013 	2
374.3853 	374.3344 	374.3853 	0.0249 	0.0509 	0.1249 	0.2545 	1
374.8528 	374.7464 	374.8528 	0.0 	0.1063 	0.0 	0.5319 	1
375.1372 	375.0904 	375.1372 	0.0 	0.0468 	0.0 	0.2342 	1
375.9122 	375.5677 	375.9122 	0.0 	0.3444 	0.0 	1.7222 	2
375.924 	375.6757 	375.924 	0.2364 	0.2482 	1.182 	1.2413 	1
376.4551 	376.1613 	376.4551 	0.0 	0.2938 	0.0 	1.4691 	4
376.4711 	376.1635 	376.4711 	0.2916 	0.3075 	1.4582 	1.5379 	4
376.4783 	376.265 	376.4783 	0.2061 	0.2133 	1.0305 	1.0669 	3
376.5704 	376.3327 	376.5704 	0.1456 	0.2376 	0.7281 	1.1882 	3
376.5985 	376.463 	376.5985 	0.1074 	0.1355 	0.5371 	0.6775 	3
376.649 	376.5497 	376.649 	0.0487 	0.0992 	0.2437 	0.4963 	2
376.7083 	376.5804 	376.7083 	0.0685 	0.1279 	0.3429 	0.6395 	2
376.721 	376.6843 	376.721 	0.0239 	0.0366 	0.1197 	0.1834 	1
377.1046 	376.9716 	377.1046 	0.0 	0.133 	0.0 	0.6651 	2
377.3687 	377.0484 	377.3687 	0.0562 	0.3203 	0.2814 	1.6018 	3
377.4423 	377.2845 	377.4423 	0.0842 	0.1578 	0.421 	0.789 	2
377.5819 	377.3376 	377.5819 	0.1047 	0.2443 	0.5236 	1.2216 	2
377.7699 	377.5376 	377.7699 	0.0443 	0.2323 	0.2217 	1.1616 	3
377.852 	377.6499 	377.852 	0.12 	0.202 	0.6001 	1.0104 	3
377.9265 	377.7551 	377.9265 	0.0968 	0.1714 	0.4843 	0.8571 	3
377.9954 	377.8423 	377.9954 	0.0842 	0.1531 	0.4213 	0.7657 	2
378.0147 	377.8616 	378.0147 	0.1338 	0.1531 	0.6693 	0.7658 	1
378.4976 	378.1424 	378.4976 	0.0 	0.3552 	0.0 	1.776 	3
378.5699 	378.2503 	378.5699 	0.2472 	0.3195 	1.2361 	1.5979 	2
378.6263 	378.4663 	378.6263 	0.1036 	0.16 	0.5181 	0.8 	1
379.379 	379.3422 	379.379 	0.0 	0.0367 	0.0 	0.1838 	1
379.5702 	379.5301 	379.5702 	0.0 	0.0401 	0.0 	0.2005 	2
380.2919 	379.5636 	380.2919 	0.0065 	0.7283 	0.0328 	3.6415 	4
380.3749 	379.6342 	380.3749 	0.6577 	0.7407 	3.2889 	3.7035 	3
380.5264 	379.773 	380.5264 	0.6018 	0.7533 	3.0093 	3.7668 	2
380.5318 	379.9693 	380.5318 	0.5571 	0.5625 	2.7855 	2.8125 	1
380.7015 	380.578 	380.7015 	0.0 	0.1234 	0.0 	0.6172 	1
380.8959 	380.7672 	380.8959 	0.0 	0.1287 	0.0 	0.6437 	2
380.9915 	380.7682 	380.9915 	0.1277 	0.2233 	0.6388 	1.1166 	1
381.3362 	381.072 	381.3362 	0.0 	0.2642 	0.0 	1.3213 	2
381.6429 	381.1319 	381.6429 	0.2043 	0.5109 	1.0215 	2.5549 	3
381.7949 	381.5585 	381.7949 	0.0844 	0.2364 	0.4221 	1.182 	5
382.1239 	381.5883 	382.1239 	0.2065 	0.5356 	1.0329 	2.678 	7
382.2065 	381.7134 	382.2065 	0.4104 	0.493 	2.0523 	2.4652 	6
382.2817 	381.7143 	382.2817 	0.4921 	0.5673 	2.4606 	2.8367 	5
382.5519 	381.7692 	382.5519 	0.5125 	0.7827 	2.5625 	3.9136 	7
382.7273 	381.8479 	382.7273 	0.704 	0.8794 	3.5202 	4.397 	6
382.7929 	381.9773 	382.7929 	0.7499 	0.8156 	3.7499 	4.078 	5
382.928 	382.0444 	382.928 	0.7484 	0.8835 	3.7422 	4.4175 	4
382.9387 	382.3702 	382.9387 	0.5577 	0.5684 	2.7887 	2.8422 	3
383.0227 	382.4943 	383.0227 	0.4443 	0.5284 	2.2218 	2.6422 	2
383.2945 	382.504 	383.2945 	0.5187 	0.7905 	2.5937 	3.9526 	3
383.3394 	383.1326 	383.3394 	0.1619 	0.2068 	0.8096 	1.0341 	3
383.6809 	383.1629 	383.6809 	0.1764 	0.5179 	0.8824 	2.5899 	2
383.6818 	383.3031 	383.6818 	0.3778 	0.3787 	1.8891 	1.8936 	1
384.0472 	383.8953 	384.0472 	0.0 	0.1519 	0.0 	0.7595 	1
384.1577 	384.1499 	384.1577 	0.0 	0.0078 	0.0 	0.0391 	1
384.3318 	384.2946 	384.3318 	0.0 	0.0372 	0.0 	0.1861 	1
384.8122 	384.7415 	384.8122 	0.0 	0.0707 	0.0 	0.3537 	1
385.1191 	384.8385 	385.1191 	0.0 	0.2805 	0.0 	1.4029 	4
385.1211 	384.8465 	385.1211 	0.2725 	0.2745 	1.3629 	1.3728 	3
385.5404 	385.0066 	385.5404 	0.1145 	0.5337 	0.5725 	2.6689 	4
386.1717 	385.021 	386.1717 	0.5194 	1.1507 	2.597 	5.7537 	6
386.1807 	385.2278 	386.1807 	0.9438 	0.9528 	4.7194 	4.7644 	5
386.1969 	385.2871 	386.1969 	0.8936 	0.9098 	4.468 	4.5492 	4
386.2634 	385.6869 	386.2634 	0.51 	0.5765 	2.5501 	2.8825 	3
386.2848 	385.6995 	386.2848 	0.5639 	0.5852 	2.8195 	2.9264 	2
386.4246 	386.0505 	386.4246 	0.2343 	0.374 	1.1715 	1.8702 	2
386.4386 	386.2849 	386.4386 	0.1396 	0.1536 	0.6983 	0.7684 	1
386.4691 	386.4581 	386.4691 	0.0 	0.0109 	0.0 	0.0549 	2
386.5501 	386.4635 	386.5501 	0.0056 	0.0865 	0.0281 	0.4328 	1
386.8776 	386.7214 	386.8776 	0.0 	0.1562 	0.0 	0.7813 	1
386.9278 	386.8866 	386.9278 	0.0 	0.0411 	0.0 	0.2057 	2
386.9622 	386.8884 	386.9622 	0.0394 	0.0738 	0.197 	0.3691 	1
387.2925 	387.0395 	387.2925 	0.0 	0.253 	0.0 	1.265 	2
387.3867 	387.2107 	387.3867 	0.0818 	0.176 	0.4093 	0.88 	1
388.1348 	388.0998 	388.1348 	0.0 	0.035 	0.0 	0.1753 	1
388.2035 	388.1414 	388.2035 	0.0 	0.062 	0.0 	0.3104 	1
389.1323 	388.9209 	389.1323 	0.0 	0.2113 	0.0 	1.0569 	1
389.2434 	389.2277 	389.2434 	0.0 	0.0157 	0.0 	0.0789 	1
389.6697 	389.3599 	389.6697 	0.0 	0.3098 	0.0 	1.549 	4
389.722 	389.3935 	389.722 	0.2761 	0.3284 	1.3808 	1.6424 	3
389.9085 	389.4096 	389.9085 	0.3124 	0.4989 	1.5623 	2.4947 	4
389.9981 	389.658 	389.9981 	0.2505 	0.3401 	1.2525 	1.7007 	4
390.0379 	389.8017 	390.0379 	0.1964 	0.2362 	0.9823 	1.1812 	4
390.1723 	389.8286 	390.1723 	0.2092 	0.3436 	1.0464 	1.718 	3
390.2921 	389.9815 	390.2921 	0.1907 	0.3105 	0.9535 	1.5528 	3
390.3003 	390.0344 	390.3003 	0.2577 	0.2658 	1.2885 	1.3293 	2
390.3581 	390.255 	390.3581 	0.0452 	0.103 	0.2261 	0.515 	1
390.4287 	390.3581 	390.4287 	0.0 	0.0706 	0.0 	0.353 	1
390.7174 	390.6499 	390.7174 	0.0 	0.0675 	0.0 	0.3376 	1
390.9524 	390.7528 	390.9524 	0.0 	0.1995 	0.0 	0.9978 	1
391.0677 	391.041 	391.0677 	0.0 	0.0267 	0.0 	0.1337 	1
391.5095 	391.0984 	391.5095 	0.0 	0.411 	0.0 	2.0552 	5
391.5884 	391.1741 	391.5884 	0.3354 	0.4143 	1.677 	2.0715 	4
391.8515 	391.3003 	391.8515 	0.2881 	0.5512 	1.4405 	2.7561 	4
392.1026 	391.498 	392.1026 	0.3535 	0.6045 	1.7675 	3.0226 	4
392.1604 	391.4986 	392.1604 	0.6039 	0.6618 	3.0197 	3.3092 	3
392.3172 	391.6404 	392.3172 	0.52 	0.6768 	2.6001 	3.384 	3
392.6723 	392.0122 	392.6723 	0.305 	0.6601 	1.5251 	3.3006 	4
392.8162 	392.1884 	392.8162 	0.4838 	0.6277 	2.4194 	3.1389 	4
392.826 	392.3644 	392.826 	0.4518 	0.4616 	2.2592 	2.3081 	3
392.8888 	392.5857 	392.8888 	0.2402 	0.303 	1.2014 	1.5154 	2
393.363 	392.7539 	393.363 	0.1348 	0.609 	0.6742 	3.0451 	6
393.4329 	392.9896 	393.4329 	0.3734 	0.4433 	1.8671 	2.2169 	5
393.4667 	393.0896 	393.4667 	0.3433 	0.3771 	1.7166 	1.8856 	5
393.515 	393.1962 	393.515 	0.2705 	0.3188 	1.3527 	1.5943 	4
394.2444 	393.2684 	394.2444 	0.2466 	0.9759 	1.2333 	4.8799 	5
395.0813 	393.2918 	395.0813 	0.9525 	1.7894 	4.7627 	8.9473 	5
395.3036 	393.438 	395.3036 	1.6433 	1.8656 	8.2165 	9.328 	6
395.4853 	394.0887 	395.4853 	1.2148 	1.3966 	6.0743 	6.983 	6
396.0519 	394.1704 	396.0519 	1.3149 	1.8814 	6.5745 	9.4073 	8
396.3124 	394.3018 	396.3124 	1.7501 	2.0106 	8.7506 	10.053 	9
396.5404 	395.089 	396.5404 	1.2233 	1.4513 	6.1166 	7.2569 	8
396.5713 	395.1696 	396.5713 	1.3708 	1.4017 	6.854 	7.0085 	7
396.7363 	395.3601 	396.7363 	1.2112 	1.3761 	6.056 	6.8807 	9
396.9269 	395.7598 	396.9269 	0.9764 	1.1671 	4.8823 	5.8355 	9
396.9581 	395.8458 	396.9581 	1.081 	1.1122 	5.4054 	5.5613 	9
396.9633 	395.8693 	396.9633 	1.0888 	1.094 	5.4441 	5.4702 	9
396.9685 	396.2009 	396.9685 	0.7624 	0.7675 	3.812 	3.8377 	8
397.2399 	396.2669 	397.2399 	0.7015 	0.9729 	3.5077 	4.8646 	11
397.3634 	396.5729 	397.3634 	0.667 	0.7904 	3.335 	3.9524 	11
397.5199 	396.5977 	397.5199 	0.7656 	0.9221 	3.828 	4.6105 	13
397.6563 	396.5978 	397.6563 	0.922 	1.0584 	4.6101 	5.2922 	13
397.9775 	396.7833 	397.9775 	0.873 	1.1941 	4.365 	5.9709 	13
398.1001 	396.9274 	398.1001 	1.05 	1.1726 	5.2501 	5.8632 	12
398.3689 	396.9587 	398.3689 	1.1413 	1.4102 	5.7067 	7.051 	13
398.8826 	396.978 	398.8826 	1.3909 	1.9046 	6.9547 	9.523 	12
398.8921 	396.9841 	398.8921 	1.8985 	1.908 	9.4926 	9.5402 	11
399.413 	396.9941 	399.413 	1.8979 	2.4189 	9.4899 	12.0946 	14
399.5576 	397.2157 	399.5576 	2.1973 	2.3419 	10.9865 	11.7095 	14
399.7054 	397.2932 	399.7054 	2.2644 	2.4122 	11.3221 	12.0612 	15
399.7302 	397.3672 	399.7302 	2.3382 	2.363 	11.6911 	11.815 	14
399.7349 	397.3967 	399.7349 	2.3335 	2.3382 	11.6677 	11.691 	13
400.025 	397.4781 	400.025 	2.2568 	2.5469 	11.2841 	12.7347 	12
400.2485 	397.6166 	400.2485 	2.4083 	2.6319 	12.0419 	13.1596 	12
400.5179 	397.9172 	400.5179 	2.3313 	2.6006 	11.6567 	13.0034 	12
400.5797 	398.11 	400.5797 	2.4078 	2.4696 	12.0392 	12.3482 	11
400.6712 	398.3052 	400.6712 	2.2745 	2.366 	11.3725 	11.83 	10
400.7606 	399.085 	400.7606 	1.5861 	1.6756 	7.9309 	8.3784 	9
400.849 	399.117 	400.849 	1.6436 	1.7319 	8.2183 	8.6599 	9
400.8561 	399.2231 	400.8561 	1.6259 	1.633 	8.1295 	8.1651 	8
401.125 	399.265 	401.125 	1.5911 	1.86 	7.9556 	9.3001 	7
401.1896 	399.4232 	401.1896 	1.7017 	1.7664 	8.5088 	8.832 	6
401.2587 	399.5889 	401.2587 	1.6007 	1.6697 	8.0037 	8.3488 	5
401.2778 	399.6673 	401.2778 	1.5913 	1.6105 	7.9568 	8.0527 	4
401.3823 	400.209 	401.3823 	1.0688 	1.1733 	5.3443 	5.8666 	4
401.3897 	400.3268 	401.3897 	1.0555 	1.0629 	5.2776 	5.3149 	3
401.4642 	400.8001 	401.4642 	0.5896 	0.664 	2.9482 	3.3204 	3
401.5239 	401.3495 	401.5239 	0.1147 	0.1743 	0.5735 	0.8719 	2
401.5702 	401.3983 	401.5702 	0.1256 	0.1718 	0.6281 	0.8594 	1
401.9395 	401.8206 	401.9395 	0.0 	0.1189 	0.0 	0.5949 	3
401.974 	401.8387 	401.974 	0.1008 	0.1352 	0.504 	0.6764 	3
401.9944 	401.8848 	401.9944 	0.0892 	0.1096 	0.4463 	0.5482 	2
402.4713 	401.9451 	402.4713 	0.0492 	0.5261 	0.2463 	2.6307 	2
402.5548 	402.3605 	402.5548 	0.1108 	0.1942 	0.5542 	0.9714 	1
402.806 	402.6302 	402.806 	0.0 	0.1758 	0.0 	0.8791 	2
402.8406 	402.7072 	402.8406 	0.0987 	0.1333 	0.4937 	0.6665 	1
403.4876 	403.2651 	403.4876 	0.0 	0.2224 	0.0 	1.1123 	3
403.5271 	403.3296 	403.5271 	0.1579 	0.1975 	0.7899 	0.9879 	2
403.545 	403.4388 	403.545 	0.0883 	0.1062 	0.4417 	0.531 	1
404.2999 	403.7832 	404.2999 	0.0 	0.5166 	0.0 	2.5834 	6
404.3127 	403.8165 	404.3127 	0.4833 	0.4962 	2.4169 	2.4812 	5
404.418 	403.8854 	404.418 	0.4273 	0.5325 	2.1366 	2.6629 	4
404.506 	403.8856 	404.506 	0.5324 	0.6204 	2.6621 	3.1021 	3
404.9007 	403.9289 	404.9007 	0.577 	0.9717 	2.8853 	4.8587 	4
405.0082 	404.1174 	405.0082 	0.7832 	0.8908 	3.9164 	4.4543 	4
405.1183 	404.5081 	405.1183 	0.5001 	0.6102 	2.5007 	3.051 	3
405.623 	404.5408 	405.623 	0.5774 	1.0821 	2.8873 	5.4109 	3
405.7038 	404.9867 	405.7038 	0.6363 	0.717 	3.1815 	3.5853 	4
405.9228 	405.359 	405.9228 	0.3448 	0.5638 	1.7241 	2.819 	4
406.3929 	405.6243 	406.3929 	0.2984 	0.7686 	1.4921 	3.843 	4
406.4066 	405.6419 	406.4066 	0.751 	0.7647 	3.7553 	3.8236 	3
406.5532 	405.7736 	406.5532 	0.633 	0.7795 	3.165 	3.8978 	4
406.7721 	406.0962 	406.7721 	0.4569 	0.6759 	2.2849 	3.3798 	7
406.7975 	406.4672 	406.7975 	0.3049 	0.3303 	1.5249 	1.6515 	6
406.8073 	406.5391 	406.8073 	0.2583 	0.2682 	1.2916 	1.341 	5
407.0677 	406.5853 	407.0677 	0.222 	0.4824 	1.1102 	2.4122 	7
407.1042 	406.5895 	407.1042 	0.4782 	0.5147 	2.3914 	2.5739 	6
407.2549 	406.6228 	407.2549 	0.4814 	0.6321 	2.4072 	3.1605 	6
407.2817 	406.7026 	407.2817 	0.5522 	0.579 	2.7612 	2.8954 	5
407.3007 	406.9608 	407.3007 	0.3209 	0.3398 	1.6045 	1.6994 	4
407.3126 	406.978 	407.3126 	0.3227 	0.3345 	1.6136 	1.6728 	3
407.4862 	407.0495 	407.4862 	0.263 	0.4366 	1.3152 	2.1833 	3
407.7735 	407.1606 	407.7735 	0.3256 	0.6129 	1.6281 	3.0649 	3
407.8974 	407.4398 	407.8974 	0.3337 	0.4576 	1.6687 	2.2881 	3
407.9057 	407.5075 	407.9057 	0.3898 	0.3981 	1.9493 	1.9908 	2
