K: 5
Lambda: 50.0
Ts: 0.03
Simulation Time: 100.0

time      	IAT  	Ts		Rho    	Arr      	Dep     	Tw     	Tq     	w   	q   
10.932    	0.0275 	0.0262 	1.2027 	10.3583    	10.932    	0.3124 	0.3355 	1.6598 	2.8626 	
11.0216    	0.0276 	0.0263 	1.1987 	10.4033    	11.0216    	0.3137 	0.3367 	1.6644 	2.8632 	
11.0428    	0.0276 	0.0262 	1.1984 	10.4465    	11.0428    	0.3148 	0.3378 	1.6653 	2.8638 	
11.0604    	0.0278 	0.0262 	1.1943 	10.4511    	11.0604    	0.316 	0.339 	1.67 	2.8644 	
11.0831    	0.0277 	0.0262 	1.1904 	10.4524    	11.0831    	0.3172 	0.3402 	1.6744 	2.8649 	
11.1055    	0.0276 	0.0262 	1.1866 	10.4791    	11.1055    	0.3184 	0.3414 	1.6746 	2.8613 	
11.1535    	0.0277 	0.0263 	1.1846 	10.4883    	11.1535    	0.3197 	0.3428 	1.673 	2.8577 	
11.1649    	0.0276 	0.0262 	1.1804 	10.5095    	11.1649    	0.321 	0.3441 	1.6737 	2.8541 	
11.2261    	0.0277 	0.0263 	1.1826 	10.5428    	11.2261    	0.3223 	0.3455 	1.6679 	2.8506 	
11.3595    	0.0278 	0.0263 	1.1782 	10.5802    	11.3595    	0.3241 	0.3473 	1.6729 	2.8512 	
11.3905    	0.0278 	0.0263 	1.1748 	10.5961    	11.3905    	0.3259 	0.3491 	1.677 	2.8518 	
11.4135    	0.0277 	0.0263 	1.171 	10.6028    	11.4135    	0.3278 	0.351 	1.6772 	2.8483 	
11.4657    	0.0277 	0.0264 	1.2067 	10.6191    	11.4657    	0.3297 	0.353 	1.6381 	2.8448 	
11.468    	0.0276 	0.0263 	1.2035 	10.6512    	11.468    	0.3317 	0.3549 	1.6378 	2.8414 	
11.4753    	0.0277 	0.0263 	1.1993 	10.6623    	11.4753    	0.3336 	0.3568 	1.6346 	2.834 	
11.5327    	0.0277 	0.0263 	1.2031 	10.7045    	11.5327    	0.3354 	0.3587 	1.6234 	2.8266 	
11.5881    	0.0277 	0.0264 	1.2109 	10.7215    	11.5881    	0.3373 	0.3607 	1.6123 	2.8232 	
11.6172    	0.0277 	0.0264 	1.2098 	10.727    	11.6172    	0.3394 	0.3628 	1.6141 	2.824 	
11.6248    	0.0277 	0.0264 	1.206 	10.7424    	11.6248    	0.3415 	0.3649 	1.6186 	2.8247 	
11.7167    	0.0278 	0.0265 	1.2059 	10.7525    	11.7167    	0.3436 	0.3673 	1.6194 	2.8253 	
11.7171    	0.0278 	0.0265 	1.2012 	10.7722    	11.7171    	0.346 	0.3696 	1.6248 	2.826 	
11.7574    	0.0279 	0.0265 	1.1988 	10.7822    	11.7574    	0.3483 	0.3719 	1.6318 	2.8307 	
11.7832    	0.0278 	0.0265 	1.1956 	10.795    	11.7832    	0.3507 	0.3744 	1.6396 	2.8352 	
11.7937    	0.0278 	0.0265 	1.1915 	10.802    	11.7937    	0.3532 	0.3768 	1.6443 	2.8359 	
11.8245    	0.0278 	0.0265 	1.1928 	10.8555    	11.8245    	0.3554 	0.3791 	1.6437 	2.8365 	
11.8553    	0.0278 	0.0265 	1.1932 	10.8843    	11.8553    	0.3577 	0.3814 	1.6439 	2.8372 	
11.8646    	0.0277 	0.0264 	1.192 	10.9299    	11.8646    	0.3599 	0.3835 	1.6457 	2.8378 	
11.9298    	0.0276 	0.0263 	1.1896 	10.9396    	11.9298    	0.3623 	0.3858 	1.6526 	2.8423 	
12.0021    	0.0275 	0.0263 	1.1904 	10.9575    	12.0021    	0.3649 	0.3884 	1.6563 	2.8467 	
12.011    	0.0275 	0.0262 	1.1894 	11.0171    	12.011    	0.3673 	0.3907 	1.6616 	2.8511 	
12.0116    	0.0274 	0.0262 	1.1852 	11.0347    	12.0116    	0.3696 	0.3929 	1.6702 	2.8555 	
12.0159    	0.0274 	0.0261 	1.1816 	11.0535    	12.0159    	0.3718 	0.3951 	1.6781 	2.8598 	
12.0229    	0.0273 	0.0261 	1.1787 	11.1329    	12.0229    	0.3737 	0.3969 	1.6854 	2.8641 	
12.046    	0.0273 	0.0261 	1.1793 	11.1348    	12.046    	0.3757 	0.3989 	1.689 	2.8684 	
12.0465    	0.0273 	0.026 	1.175 	11.2028    	12.0465    	0.3774 	0.4005 	1.6975 	2.8726 	
12.0494    	0.0272 	0.026 	1.1713 	11.2031    	12.0494    	0.3792 	0.4022 	1.7017 	2.8731 	
12.0535    	0.0271 	0.0259 	1.1678 	11.2387    	12.0535    	0.3808 	0.4037 	1.702 	2.8698 	
12.0755    	0.0272 	0.0259 	1.1672 	11.2406    	12.0755    	0.3824 	0.4053 	1.703 	2.8703 	
12.1166    	0.0271 	0.0258 	1.1641 	11.2557    	12.1166    	0.3841 	0.407 	1.7103 	2.8745 	
12.1244    	0.027 	0.0258 	1.161 	11.2691    	12.1244    	0.3858 	0.4086 	1.7176 	2.8786 	
12.1255    	0.0269 	0.0257 	1.1569 	11.2695    	12.1255    	0.3875 	0.4103 	1.7222 	2.8791 	
12.1305    	0.0269 	0.0257 	1.1533 	11.3185    	12.1305    	0.389 	0.4117 	1.7225 	2.8759 	
12.1372    	0.0269 	0.0256 	1.1503 	11.3293    	12.1372    	0.3905 	0.4132 	1.7187 	2.869 	
12.3524    	0.0269 	0.0257 	1.154 	11.5424    	12.3524    	0.392 	0.4146 	1.7119 	2.8659 	
12.377    	0.0269 	0.0257 	1.1545 	11.5786    	12.377    	0.3933 	0.416 	1.7155 	2.87 	
12.5949    	0.0271 	0.0259 	1.1556 	12.535    	12.5949    	0.3919 	0.4147 	1.7148 	2.8705 	
12.7166    	0.0272 	0.026 	1.1645 	12.6018    	12.7166    	0.3908 	0.4137 	1.71 	2.8745 	
12.8282    	0.0272 	0.0259 	1.1622 	12.6222    	12.8282    	0.39 	0.4129 	1.7163 	2.8785 	
12.8398    	0.0272 	0.0259 	1.1586 	12.6522    	12.8398    	0.3893 	0.4121 	1.7238 	2.8825 	
12.9088    	0.0272 	0.026 	1.1609 	12.6524    	12.9088    	0.3886 	0.4116 	1.722 	2.8829 	
12.9274    	0.0272 	0.026 	1.1612 	12.653    	12.9274    	0.3881 	0.4111 	1.7221 	2.8833 	
12.9769    	0.0273 	0.026 	1.1588 	12.6817    	12.9769    	0.3876 	0.4107 	1.7249 	2.8838 	
12.9957    	0.0273 	0.026 	1.1554 	12.7155    	12.9957    	0.3871 	0.4102 	1.7287 	2.8842 	
12.9988    	0.0272 	0.026 	1.1514 	12.7226    	12.9988    	0.3867 	0.4097 	1.7296 	2.8811 	
13.0824    	0.0272 	0.0261 	1.1562 	12.7458    	13.0824    	0.3863 	0.4095 	1.7218 	2.878 	
13.0977    	0.0272 	0.0261 	1.1554 	12.7505    	13.0977    	0.3861 	0.4093 	1.723 	2.8784 	
13.1171    	0.0272 	0.026 	1.1533 	12.7632    	13.1171    	0.3859 	0.4091 	1.7255 	2.8788 	
13.126    	0.0272 	0.026 	1.1501 	12.787    	13.126    	0.3857 	0.4088 	1.7291 	2.8793 	
13.1412    	0.0271 	0.026 	1.1476 	12.8078    	13.1412    	0.3855 	0.4086 	1.7286 	2.8762 	
13.1454    	0.0271 	0.0259 	1.146 	12.8804    	13.1454    	0.3851 	0.4081 	1.7237 	2.8698 	
13.1707    	0.0271 	0.0259 	1.1445 	12.9188    	13.1707    	0.3845 	0.4075 	1.7189 	2.8634 	
13.2079    	0.0271 	0.026 	1.1594 	12.9336    	13.2079    	0.384 	0.4071 	1.7078 	2.8673 	
13.2123    	0.0271 	0.0259 	1.1562 	13.0381    	13.2123    	0.3833 	0.4063 	1.7149 	2.8711 	
13.2807    	0.0272 	0.026 	1.1558 	13.0519    	13.2807    	0.3825 	0.4057 	1.7191 	2.875 	
13.2837    	0.0271 	0.026 	1.152 	13.0851    	13.2837    	0.3819 	0.405 	1.7267 	2.8787 	
13.2933    	0.0271 	0.0259 	1.1487 	13.0911    	13.2933    	0.3813 	0.4043 	1.7304 	2.8791 	
13.3182    	0.0271 	0.0259 	1.1483 	13.1076    	13.3182    	0.3806 	0.4037 	1.7278 	2.8762 	
13.3214    	0.027 	0.0259 	1.145 	13.1435    	13.3214    	0.3799 	0.4029 	1.7283 	2.8733 	
13.3615    	0.0271 	0.0259 	1.1472 	13.1497    	13.3615    	0.3792 	0.4023 	1.7231 	2.8704 	
13.3658    	0.027 	0.0259 	1.1441 	13.1859    	13.3658    	0.3786 	0.4016 	1.7234 	2.8675 	
13.3739    	0.027 	0.0258 	1.1415 	13.1896    	13.3739    	0.3779 	0.4008 	1.7198 	2.8613 	
13.4077    	0.027 	0.0258 	1.1416 	13.3786    	13.4077    	0.3767 	0.3996 	1.7136 	2.8552 	
13.4093    	0.0269 	0.0258 	1.1381 	13.3924    	13.4093    	0.3755 	0.3984 	1.711 	2.8491 	
13.4263    	0.0269 	0.0257 	1.1367 	13.4174    	13.4263    	0.3742 	0.3971 	1.7063 	2.8431 	
13.4523    	0.0269 	0.0257 	1.1354 	13.4297    	13.4523    	0.373 	0.3959 	1.7049 	2.8403 	
13.4654    	0.0269 	0.0257 	1.1331 	13.4496    	13.4654    	0.3718 	0.3946 	1.7045 	2.8376 	
13.4857    	0.0269 	0.0257 	1.1315 	13.4505    	13.4857    	0.3707 	0.3935 	1.7001 	2.8317 	
13.5173    	0.0269 	0.0257 	1.1306 	13.4814    	13.5173    	0.3695 	0.3923 	1.6951 	2.8258 	
13.521    	0.0269 	0.0257 	1.1273 	13.5128    	13.521    	0.3683 	0.3911 	1.6925 	2.8199 	
13.5524    	0.0268 	0.0256 	1.1251 	13.5495    	13.5524    	0.3671 	0.3898 	1.6889 	2.8141 	
13.5881    	0.0269 	0.0256 	1.1235 	13.556    	13.5881    	0.366 	0.3887 	1.6847 	2.8083 	
13.6172    	0.0269 	0.0256 	1.1269 	13.561    	13.6172    	0.3649 	0.3876 	1.6756 	2.8025 	
13.6295    	0.0269 	0.0256 	1.1246 	13.6136    	13.6295    	0.3637 	0.3865 	1.6721 	2.7968 	
13.6392    	0.0268 	0.0256 	1.1221 	13.6269    	13.6392    	0.3626 	0.3853 	1.6689 	2.7911 	
13.6624    	0.0268 	0.0255 	1.1194 	13.6566    	13.6624    	0.3614 	0.3841 	1.666 	2.7854 	
13.6829    	0.0268 	0.0255 	1.135 	13.6608    	13.6829    	0.3603 	0.3829 	1.6447 	2.7798 	
13.6868    	0.0267 	0.0255 	1.1355 	13.6827    	13.6868    	0.3592 	0.3817 	1.6387 	2.7742 	
13.7273    	0.0268 	0.0255 	1.1363 	13.6861    	13.7273    	0.3581 	0.3807 	1.6355 	2.7718 	
13.7293    	0.0267 	0.0255 	1.1329 	13.6891    	13.7293    	0.3571 	0.3796 	1.6364 	2.7694 	
13.767    	0.0267 	0.0255 	1.1341 	13.7227    	13.767    	0.356 	0.3786 	1.636 	2.7701 	
13.8115    	0.0267 	0.0255 	1.1358 	13.7522    	13.8115    	0.3549 	0.3776 	1.635 	2.7708 	
13.8151    	0.0267 	0.0255 	1.134 	13.7564    	13.8151    	0.354 	0.3766 	1.6375 	2.7716 	
13.825    	0.0267 	0.0255 	1.135 	13.7613    	13.825    	0.3531 	0.3756 	1.6372 	2.7723 	
13.8594    	0.0267 	0.0255 	1.1337 	13.7865    	13.8594    	0.3521 	0.3747 	1.6423 	2.776 	
13.9022    	0.0268 	0.0255 	1.1325 	13.813    	13.9022    	0.3512 	0.3738 	1.6472 	2.7798 	
13.9817    	0.0268 	0.0255 	1.1297 	13.8262    	13.9817    	0.3505 	0.3732 	1.6538 	2.7835 	
14.0013    	0.0268 	0.0255 	1.127 	13.8287    	14.0013    	0.3499 	0.3726 	1.6601 	2.7872 	
14.0538    	0.0268 	0.0256 	1.1322 	13.877    	14.0538    	0.3492 	0.372 	1.6556 	2.7878 	
14.0755    	0.0268 	0.0256 	1.1305 	13.9343    	14.0755    	0.3486 	0.3713 	1.6579 	2.7885 	
14.0759    	0.0267 	0.0255 	1.1271 	13.9639    	14.0759    	0.3478 	0.3705 	1.6619 	2.7891 	
14.0979    	0.0267 	0.0255 	1.1255 	13.9667    	14.0979    	0.3471 	0.3698 	1.6612 	2.7867 	
14.1132    	0.0267 	0.0255 	1.1249 	13.9756    	14.1132    	0.3464 	0.3691 	1.6564 	2.7814 	
14.1198    	0.0266 	0.0254 	1.1228 	14.0478    	14.1198    	0.3456 	0.3682 	1.6532 	2.7761 	
14.1463    	0.0266 	0.0254 	1.1239 	14.1207    	14.1463    	0.3446 	0.3672 	1.6528 	2.7767 	
14.1566    	0.0266 	0.0254 	1.1223 	14.1308    	14.1566    	0.3436 	0.3662 	1.655 	2.7774 	
14.3128    	0.0266 	0.0254 	1.1219 	14.1428    	14.3128    	0.3431 	0.3656 	1.6591 	2.781 	
14.4991    	0.0267 	0.0256 	1.1214 	14.3004    	14.4991    	0.3426 	0.3651 	1.6544 	2.7758 	
14.5119    	0.0267 	0.0256 	1.1213 	14.308    	14.5119    	0.3421 	0.3646 	1.655 	2.7764 	
14.5275    	0.0267 	0.0255 	1.121 	14.3141    	14.5275    	0.3417 	0.3642 	1.656 	2.7771 	
14.5796    	0.0266 	0.0254 	1.1229 	14.4105    	14.5796    	0.3412 	0.3636 	1.6577 	2.7807 	
14.8198    	0.0267 	0.0255 	1.1217 	14.5017    	14.8198    	0.341 	0.3635 	1.6624 	2.7842 	
14.8388    	0.0266 	0.0255 	1.1213 	14.5026    	14.8388    	0.3409 	0.3634 	1.6664 	2.7877 	
14.847    	0.0266 	0.0255 	1.1192 	14.5036    	14.847    	0.3409 	0.3633 	1.672 	2.7913 	
14.8877    	0.0266 	0.0255 	1.1304 	14.515    	14.8877    	0.3409 	0.3634 	1.6643 	2.7947 	
14.966    	0.0266 	0.0255 	1.1293 	14.5315    	14.966    	0.3411 	0.3636 	1.6689 	2.7982 	
15.2446    	0.0268 	0.0257 	1.1326 	14.602    	15.2446    	0.3419 	0.3644 	1.6691 	2.8017 	
15.2711    	0.0269 	0.0257 	1.1315 	14.6141    	15.2711    	0.3427 	0.3652 	1.6736 	2.8051 	
15.2878    	0.0268 	0.0257 	1.1296 	14.6191    	15.2878    	0.3436 	0.3661 	1.6789 	2.8085 	
15.3173    	0.0268 	0.0257 	1.1283 	14.6219    	15.3173    	0.3445 	0.367 	1.6807 	2.8091 	
15.3679    	0.0269 	0.0258 	1.127 	14.6376    	15.3679    	0.3454 	0.368 	1.6825 	2.8096 	
15.3788    	0.0269 	0.0257 	1.1243 	14.653    	15.3788    	0.3465 	0.369 	1.6858 	2.8101 	
15.4167    	0.0268 	0.0257 	1.1225 	14.6671    	15.4167    	0.3475 	0.3701 	1.6853 	2.8079 	
15.507    	0.0268 	0.0256 	1.1201 	14.7891    	15.507    	0.3485 	0.3711 	1.691 	2.8112 	
15.5675    	0.0267 	0.0256 	1.1195 	14.8532    	15.5675    	0.3495 	0.3721 	1.695 	2.8146 	
15.5753    	0.0267 	0.0256 	1.1168 	14.8836    	15.5753    	0.3504 	0.373 	1.7011 	2.8179 	
15.6366    	0.0267 	0.0256 	1.1286 	14.8917    	15.6366    	0.3514 	0.374 	1.6925 	2.8212 	
15.7532    	0.0267 	0.0256 	1.1273 	14.9826    	15.7532    	0.3525 	0.3751 	1.6916 	2.8189 	
15.8396    	0.0268 	0.0257 	1.1392 	14.9937    	15.8396    	0.3537 	0.3764 	1.683 	2.8222 	
15.8402    	0.0267 	0.0257 	1.1361 	15.0242    	15.8402    	0.3549 	0.3776 	1.6893 	2.8254 	
15.9499    	0.0267 	0.0256 	1.1382 	15.0908    	15.9499    	0.3562 	0.379 	1.6877 	2.8259 	
15.957    	0.0266 	0.0256 	1.1506 	15.1364    	15.957    	0.3575 	0.3802 	1.6758 	2.8264 	
15.9696    	0.0266 	0.0256 	1.151 	15.139    	15.9696    	0.3588 	0.3814 	1.6786 	2.8296 	
15.9777    	0.0266 	0.0255 	1.1496 	15.1402    	15.9777    	0.3601 	0.3827 	1.6832 	2.8328 	
16.2984    	0.0266 	0.0255 	1.1472 	15.4283    	16.2984    	0.3614 	0.384 	1.6887 	2.836 	
16.3013    	0.0265 	0.0255 	1.1444 	15.4318    	16.3013    	0.3628 	0.3853 	1.6947 	2.8392 	
16.3067    	0.0265 	0.0254 	1.1419 	15.4344    	16.3067    	0.3642 	0.3866 	1.6976 	2.8396 	
16.324    	0.0264 	0.0254 	1.2107 	15.4426    	16.324    	0.3655 	0.388 	1.6293 	2.8401 	
16.3337    	0.0264 	0.0254 	1.2083 	15.4613    	16.3337    	0.3669 	0.3893 	1.6322 	2.8405 	
16.4025    	0.0265 	0.0255 	1.2181 	15.4771    	16.4025    	0.3682 	0.3907 	1.6255 	2.8436 	
16.4071    	0.0265 	0.0254 	1.2157 	15.4803    	16.4071    	0.3697 	0.3922 	1.631 	2.8467 	
16.4608    	0.0264 	0.0254 	1.2176 	15.4992    	16.4608    	0.3712 	0.3937 	1.6321 	2.8498 	
16.4867    	0.0264 	0.0254 	1.217 	15.5451    	16.4867    	0.3726 	0.3952 	1.6359 	2.8529 	
16.4897    	0.0264 	0.0254 	1.214 	15.5475    	16.4897    	0.3742 	0.3966 	1.6419 	2.856 	
16.6232    	0.0265 	0.0255 	1.2206 	16.5761    	16.6232    	0.3732 	0.3957 	1.6357 	2.8563 	
16.8016    	0.0266 	0.0256 	1.2202 	16.6143    	16.8016    	0.3725 	0.3951 	1.6391 	2.8594 	
16.8294    	0.0266 	0.0256 	1.219 	16.6548    	16.8294    	0.372 	0.3946 	1.6406 	2.8597 	
16.8421    	0.0265 	0.0256 	1.218 	16.7156    	16.8421    	0.3713 	0.3939 	1.642 	2.8601 	
16.9366    	0.0266 	0.0255 	1.215 	16.9345    	16.9366    	0.3703 	0.3928 	1.6402 	2.8552 	
17.0051    	0.0266 	0.0256 	1.2159 	16.9666    	17.0051    	0.3693 	0.3919 	1.637 	2.853 	
17.0176    	0.0266 	0.0255 	1.2144 	16.9865    	17.0176    	0.3684 	0.3909 	1.6362 	2.8507 	
17.0967    	0.0267 	0.0256 	1.2125 	17.0332    	17.0967    	0.3676 	0.3901 	1.6386 	2.8511 	
17.107    	0.0267 	0.0256 	1.2097 	17.0405    	17.107    	0.3668 	0.3892 	1.6417 	2.8515 	
17.1373    	0.0266 	0.0256 	1.2079 	17.0485    	17.1373    	0.366 	0.3885 	1.6413 	2.8493 	
17.1394    	0.0266 	0.0255 	1.2049 	17.0522    	17.1394    	0.3652 	0.3877 	1.6396 	2.8445 	
17.1918    	0.0266 	0.0256 	1.2053 	17.1427    	17.1918    	0.3643 	0.3868 	1.6396 	2.8449 	
17.3634    	0.0266 	0.0255 	1.2044 	17.1623    	17.3634    	0.3638 	0.3863 	1.6435 	2.8479 	
17.3751    	0.0266 	0.0255 	1.2024 	17.1699    	17.3751    	0.3634 	0.3859 	1.6484 	2.8508 	
17.5196    	0.0266 	0.0256 	1.2052 	17.2131    	17.5196    	0.3631 	0.3857 	1.6459 	2.8512 	
17.5365    	0.0266 	0.0256 	1.2054 	17.246    	17.5365    	0.3628 	0.3854 	1.6461 	2.8516 	
17.5385    	0.0266 	0.0256 	1.2027 	17.2766    	17.5385    	0.3626 	0.3851 	1.6492 	2.852 	
17.5801    	0.0266 	0.0256 	1.2171 	17.2828    	17.5801    	0.3623 	0.3849 	1.6377 	2.8549 	
17.5865    	0.0266 	0.0255 	1.2181 	17.2872    	17.5865    	0.3621 	0.3847 	1.6397 	2.8578 	
17.5941    	0.0266 	0.0255 	1.2153 	17.3232    	17.5941    	0.3619 	0.3844 	1.6453 	2.8607 	
17.6084    	0.0266 	0.0255 	1.2129 	17.3393    	17.6084    	0.3616 	0.3841 	1.6506 	2.8636 	
17.6528    	0.0266 	0.0255 	1.2157 	17.3619    	17.6528    	0.3613 	0.3839 	1.6482 	2.8639 	
17.8742    	0.0267 	0.0256 	1.2148 	17.4362    	17.8742    	0.3614 	0.384 	1.652 	2.8668 	
18.0029    	0.0266 	0.0256 	1.213 	17.9958    	18.0029    	0.3605 	0.383 	1.649 	2.8621 	
18.0158    	0.0266 	0.0256 	1.2107 	18.0093    	18.0158    	0.3596 	0.3821 	1.6467 	2.8575 	
18.0386    	0.0266 	0.0255 	1.21 	18.0332    	18.0386    	0.3587 	0.3812 	1.6428 	2.8528 	
18.046    	0.0266 	0.0255 	1.2081 	18.039    	18.046    	0.3578 	0.3802 	1.6401 	2.8482 	
18.0727    	0.0266 	0.0255 	1.2063 	18.0397    	18.0727    	0.357 	0.3794 	1.6422 	2.8486 	
18.1117    	0.0266 	0.0255 	1.2051 	18.0557    	18.1117    	0.3561 	0.3786 	1.6438 	2.849 	
18.1276    	0.0266 	0.0255 	1.2059 	18.0597    	18.1276    	0.3554 	0.3778 	1.6434 	2.8493 	
18.1582    	0.0266 	0.0255 	1.2042 	18.0612    	18.1582    	0.3547 	0.3771 	1.6479 	2.8522 	
18.2031    	0.0266 	0.0256 	1.2033 	18.1149    	18.2031    	0.3539 	0.3764 	1.6517 	2.855 	
18.2119    	0.0266 	0.0255 	1.2015 	18.1274    	18.2119    	0.3532 	0.3757 	1.6538 	2.8553 	
18.2271    	0.0265 	0.0255 	1.206 	18.138    	18.2271    	0.3525 	0.375 	1.6497 	2.8557 	
18.2498    	0.0266 	0.0255 	1.2037 	18.1506    	18.2498    	0.3519 	0.3743 	1.6523 	2.856 	
18.4105    	0.0266 	0.0256 	1.2014 	18.2302    	18.4105    	0.3514 	0.3738 	1.6573 	2.8588 	
18.4238    	0.0266 	0.0255 	1.2 	18.315    	18.4238    	0.3508 	0.3732 	1.6616 	2.8616 	
18.5015    	0.0265 	0.0255 	1.2023 	18.3375    	18.5015    	0.3503 	0.3727 	1.6596 	2.8619 	
18.5022    	0.0265 	0.0255 	1.1995 	18.3703    	18.5022    	0.3498 	0.3721 	1.6627 	2.8623 	
18.5448    	0.0265 	0.0255 	1.1987 	18.3865    	18.5448    	0.3492 	0.3716 	1.6614 	2.8602 	
18.5859    	0.0265 	0.0255 	1.1988 	18.3896    	18.5859    	0.3487 	0.3712 	1.6593 	2.8581 	
18.6457    	0.0266 	0.0256 	1.1981 	18.4045    	18.6457    	0.3483 	0.3709 	1.6603 	2.8585 	
18.6573    	0.0265 	0.0255 	1.1956 	18.427    	18.6573    	0.348 	0.3705 	1.6631 	2.8588 	
18.6611    	0.0266 	0.0255 	1.1931 	18.4339    	18.6611    	0.3477 	0.3702 	1.6636 	2.8568 	
18.7029    	0.0265 	0.0255 	1.1954 	18.4351    	18.7029    	0.3474 	0.3699 	1.6593 	2.8547 	
18.7153    	0.0266 	0.0255 	1.1933 	18.4392    	18.7153    	0.3472 	0.3697 	1.6617 	2.8551 	
18.7646    	0.0266 	0.0255 	1.1975 	18.4502    	18.7646    	0.3471 	0.3696 	1.6579 	2.8554 	
18.7901    	0.0266 	0.0255 	1.197 	18.499    	18.7901    	0.3469 	0.3694 	1.6587 	2.8557 	
18.8437    	0.0264 	0.0254 	1.1954 	18.559    	18.8437    	0.3467 	0.3692 	1.663 	2.8584 	
18.959    	0.0263 	0.0253 	1.1966 	18.7083    	18.959    	0.3464 	0.3689 	1.6645 	2.8611 	
19.118    	0.0264 	0.0254 	1.202 	18.8155    	19.118    	0.3462 	0.3688 	1.6594 	2.8615 	
19.1431    	0.0264 	0.0254 	1.2025 	18.8203    	19.1431    	0.3461 	0.3687 	1.6616 	2.8641 	
19.2825    	0.0264 	0.0255 	1.2036 	18.846    	19.2825    	0.3462 	0.3688 	1.6608 	2.8644 	
19.2894    	0.0265 	0.0254 	1.2011 	18.8495    	19.2894    	0.3464 	0.369 	1.6636 	2.8648 	
19.297    	0.0264 	0.0254 	1.1987 	18.8827    	19.297    	0.3466 	0.3691 	1.6663 	2.8651 	
19.3116    	0.0264 	0.0254 	1.1967 	18.8835    	19.3116    	0.3467 	0.3692 	1.6663 	2.8631 	
19.3178    	0.0263 	0.0254 	1.1943 	18.8971    	19.3178    	0.3469 	0.3693 	1.6644 	2.8587 	
19.3992    	0.0264 	0.0254 	1.2075 	19.3313    	19.3992    	0.3461 	0.3686 	1.6515 	2.8591 	
19.4069    	0.0264 	0.0254 	1.2054 	19.3587    	19.4069    	0.3454 	0.3679 	1.654 	2.8594 	
19.4193    	0.0264 	0.0254 	1.2036 	19.3824    	19.4193    	0.3446 	0.3671 	1.6561 	2.8597 	
19.4207    	0.0263 	0.0253 	1.201 	19.3908    	19.4207    	0.3439 	0.3664 	1.6567 	2.8577 	
19.4669    	0.0264 	0.0254 	1.2019 	19.4006    	19.4669    	0.3432 	0.3657 	1.6539 	2.8558 	
19.4797    	0.0264 	0.0254 	1.2 	19.4282    	19.4797    	0.3425 	0.365 	1.6537 	2.8538 	
19.4845    	0.0263 	0.0253 	1.1977 	19.446    	19.4845    	0.3418 	0.3642 	1.6542 	2.8519 	
19.5003    	0.0263 	0.0253 	1.1961 	19.4751    	19.5003    	0.341 	0.3635 	1.6515 	2.8477 	
19.6388    	0.0263 	0.0253 	1.1991 	19.5571    	19.6388    	0.3404 	0.3628 	1.6488 	2.848 	
19.7051    	0.0264 	0.0253 	1.1974 	19.5814    	19.7051    	0.3398 	0.3623 	1.651 	2.8484 	
19.7124    	0.0263 	0.0253 	1.195 	19.5931    	19.7124    	0.3393 	0.3617 	1.6537 	2.8487 	
19.7196    	0.0263 	0.0253 	1.1926 	19.5974    	19.7196    	0.3388 	0.3612 	1.6541 	2.8468 	
19.7292    	0.0263 	0.0253 	1.1904 	19.6263    	19.7292    	0.3383 	0.3606 	1.6522 	2.8426 	
19.8117    	0.0263 	0.0253 	1.1942 	19.7523    	19.8117    	0.3375 	0.3599 	1.6465 	2.8408 	
19.8143    	0.0263 	0.0253 	1.1918 	19.7705    	19.8143    	0.3368 	0.3592 	1.647 	2.8389 	
19.8928    	0.0264 	0.0254 	1.1946 	19.8005    	19.8928    	0.3361 	0.3586 	1.6446 	2.8392 	
19.9275    	0.0263 	0.0253 	1.1951 	19.8653    	19.9275    	0.3355 	0.358 	1.6444 	2.8396 	
19.9573    	0.0263 	0.0253 	1.1956 	19.8975    	19.9573    	0.3348 	0.3573 	1.6443 	2.84 	
20.0098    	0.0264 	0.0254 	1.194 	19.8987    	20.0098    	0.3342 	0.3568 	1.6463 	2.8403 	
20.0572    	0.0264 	0.0254 	1.1922 	19.8988    	20.0572    	0.3337 	0.3563 	1.6484 	2.8407 	
20.0859    	0.0264 	0.0254 	1.1922 	19.9231    	20.0859    	0.3332 	0.3559 	1.6487 	2.841 	
20.1176    	0.0264 	0.0254 	1.1918 	19.938    	20.1176    	0.3328 	0.3555 	1.6495 	2.8414 	
20.1188    	0.0264 	0.0254 	1.1893 	19.959    	20.1188    	0.3324 	0.3551 	1.6524 	2.8417 	
20.2641    	0.0264 	0.0254 	1.1876 	20.1345    	20.2641    	0.332 	0.3546 	1.6566 	2.8442 	
20.4391    	0.0265 	0.0255 	1.1964 	20.2121    	20.4391    	0.3316 	0.3543 	1.6481 	2.8446 	
20.4403    	0.0265 	0.0255 	1.1941 	20.2146    	20.4403    	0.3314 	0.354 	1.6508 	2.8449 	
20.5618    	0.0265 	0.0255 	1.1947 	20.2372    	20.5618    	0.3313 	0.354 	1.6527 	2.8474 	
20.5711    	0.0265 	0.0255 	1.1931 	20.2634    	20.5711    	0.3313 	0.3538 	1.6568 	2.85 	
20.5926    	0.0265 	0.0255 	1.1916 	20.2818    	20.5926    	0.3312 	0.3538 	1.6586 	2.8503 	
20.7371    	0.0265 	0.0255 	1.1911 	20.32    	20.7371    	0.3313 	0.3539 	1.6616 	2.8528 	
20.7966    	0.0265 	0.0255 	1.1907 	20.407    	20.7966    	0.3313 	0.354 	1.6645 	2.8552 	
